,nick,contents,recomm,unrecomm,title,play,like,reple_count,episode
39,박나현,이때 본방보면서 진짜... 이혁때매 심장 부서지는줄... ㅠㅠ  안그래도 황품보고 덕후된 이혁덕후라 가만히 있어도 심장이 지진나는데ㅠㅠ,15,0,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
40,dlekdls,진짜 개허접한데 배우들 연기가 멱살잡고 끌어올렸다;;;,20,1,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
41,언덕,숱한 위험한 일에도 불사조 처럼 살아나게 만들어놓고 연장 동의 안했다고 이렇게 개죽임을 당하네ㅠ,16,4,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
42,렐라,솔직히 이혁이랑 써니랑은 불가능한사이지. 드라마니 시청륜 땜에 억지로맨스ㅋ  써니엄마죽익집안. 자긴몰랏다하지만 사람한둘죽엿나.. 소현황후두  유모범인맞지만 이혁땜에 강에빠진거구 그냥두고 가버렷고.  빡치믄 툭하믄 총겨눠 써니 목졸라. 완전 싸패인데 무서워 어케살음?태후가잘못키웟어도 성인이믄  판단력이잇을텐데  . 패악질다해놓구 이제와서 써니땜에 천사됨?  인간은 고쳐쓰지못함. 이혁 무기징역 깜빵가야함,17,10,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
43,봄베이,폭탄터지는거 CG실화입니까 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ폭탄터지는 장면에서 제 웃음도 빵 터졌습니다 ㅋㅋㅋㅋ,17,2,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
44,coco,나왕식없으니까 진짜 내용 전개.. 엉망이네요. 아무내용이 없네요 그냥 자극적 요소만.. 그래도 순옥킴 특유의 막장이지만 빠른 전개 좋았는데 단순히 광고 수입위한 연장인가요? 이렇게 용두사미인경우는....ㄷㄷ,9,14,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
45,tyii99,황후의품격 오늘 본방사수합시다 다들,12,2,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
46,tyii99,나왕식 진짜 죽은거아니죠???,8,2,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
47,tyii99,"어제 본방송때  진심 너무 ,...맘  졸이면 봤어 ㅠㅠㅠㅠ오늘 막회인거 다들아시죠?????????",10,4,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
48,ganjiwoman,왕식이가 겨우 정신차리고 눈을 떠보니 폭탄이 계속 터지고 있었고시간을 벌어주기 위해 폭탄을 본인 몸으로 막아보려 한 것 같은데..어차피 머리에 박힌 총알 때문에 써니랑 꽃길 걷긴.. 글러먹었음..ㅜ오이러들 勝,6,9,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
49,High way,황제와 황후가 아직 나오지도 않았는데 경호원 작자들은 죽어도 상관없다는 소린지.. 영 아니네..,10,0,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
50,비타민,오로지 광고수입만을 위한 연장이였나ㅡ어제 보면서 어이가 없었음 ㅡ나왕식은 그냥 촬영하기도 귀찮은듯 무성의하게 막 죽이고ㆍ임산부 성폭력 장면ㅡ과연 연장한 보람이 있었군,5,4,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
51,EVERYTHING,배우들의 연기가 아까운 드라마,15,0,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
52,방은영,꿈틀대는 나왕식의 얼굴이 계속 안나왔다는거.. 진짜 나왕식이 아닐 것같아,9,2,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
53,gongzu,설마했다...졸라웃기넼ㅋㅋㅋ왕꿈틀잌ㅋㅋㅋㅋㅋㅌㅋㅋㅋㅋ,9,1,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
54,dlekdls,"아니 다 좋다가 갑자기 꿈틀꿈틀 펑,,, 진짜 당황함ㅋㅋㅋㅋ",16,0,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
55,이응,진짜 저기 답없는게 어째 황제랑 황후 구하러오는사람이없어ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,33,1,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
56,오써니,황실 경호원 다 짤라야 하는 거 아니냐 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ개웃기넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 다 도망갔어 ㅋㅋㅋㅋㅋㅋㅋ,44,0,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
57,푸른,저대로 죽는게 나왕식? 이건좀 아니잖ㅇ ㅏㅜㅜ,14,1,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
58,가짱,배우들 연기가 쓸데없이 고퀄인 드라마 ㅋㅋ,29,0,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
59,akdkkks,ㅁ...뭐지,8,0,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
60,뀨,이혁 머시쩡!,17,3,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
61,우지연,경호대들 황후랑 폐하 버리고 도망갔어,32,1,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
62,성현,나왕꿈틀이ㅋㅋㅋㅋㅋ개웃기네ㅋㅋㅋㅋㅌㅌ,14,1,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
63,늉늉,나왕꿈틀잌ㅋㅋㅋㅋㅋ진짜 드립력 오진다ㅠ,16,1,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
64,오써니,02:29 개설렌다,12,3,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
65,숯검댕이김,머리에 총알 박히고도 살아나고 물에 빠져도 살아나고 예전에도 황후를 폭발에서 구하고 교통사고 당할뻔했는데도 살아돌아온 금강불괴 왕식이가 왕꿈틀이가 되어서 폭사당하는게 말이나 됨? 이렇게 보낼거면 그가 머리에 총 쏘고 황제 셔틀 시키고 대체 그간 뭐한거니? 개연성은 바라지도 않는다만 그간의 예우를 생각해서라도 청금도에서 혈투를 벌이는 과정에서 황후를 지키다가 명예롭게 퇴장시키기라도 하든가 뭐하러 48화까지 황실감찰관이니 뭐니 감투 씌워주고 끝까지 데리고 있다가 허무하게 펑식이 만들어서 죽이냐? 이 드라마는 쓸데없이 모든 메인인물을 끝까지 데리고 가려다가 결국 자폭하더라. 이건 진짜 작감이 필력이 딸리는게 아니라 대가리가 없다는 증거다.,32,9,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
66,Sj,나 왕꿈틀이 ㅅㅂ ㅋㅋㅋㅋㅋㅅㅋㅅㅋㅋㅋㅋㅋㅋㅋㅋㅋㅅㅋㅋㅋㅋㅋㅋㅋㅋㅋ,15,2,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
67,둠칫둠칫,결국 왕식이는 왕꿈틀이가 되어 남주 자리와 함께 날아감,22,3,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
68,Ekghj,뒤에 누구 ㅋㅋㅋㅋㅋㅋ,10,0,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
69,이소르미,나왕꿈틀이,9,1,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
70,네오,꼭 주인공이 마지막에 나옴,9,0,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
71,맛켄,왕꿈틀이ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아니 정녕 저렇게 남주를ㅋㅋㅋㅋㅋㅋㅋㅋ코피흘리고 시간 얼마 안남은 거 나왔으니 병원에 입원을 시키시짘ㅋㅋㅋㅋㅋㅋㅋ저렇게ㅋㅋㅋㅋㅋㅋ,18,1,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
72,dbw1****,왕식이 죽었댔는대 왜 왕꿈틀이가 돼서 저기있는거임..? 아시는 분ㅜ,6,1,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
73,로얄 보띠아,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,5,6,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
74,오써니,이혁이 써니 부르는 거 듣고 나왕식이 폭탄 막아줄려고 폭탄 쪽으로 꿈틀거린거임??,14,4,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
75,오써니,뭐야 마지막에 왜 짤렸냐ㅠㅠ,5,0,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
76,산토끼,왕식꿈틀이닼 ㅋ,7,1,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
77,ccad****,동민아 씨지 이게 최선이였냐 ㅠㅠㅠㅠㅠㅠㅠ,16,0,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
78,ccad****,그래도 서로 구해줘서 좋다 ㅠㅠ,15,3,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
79,핑크홀릭,용두사미가 이드라마 말함 딱히 이윤 강주승 등장할때도 반상회인줄 통쾌하지도 않고 요상한 드라마 됨,21,1,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
80,어힉후,에휴 이렇게 에바인 엔딩은 또 처음보내...그저 웃지요ㅋㅋㅋㅋㅋ,16,0,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
81,서기,애벌레 죽었다...,18,1,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
82,하예,경호원이 황후황제 버리네ㅡㅡ뭐냐,18,1,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
83,행운,폭탄 터졌는대 다 살아 있어 이혁만 꾀꼬닥 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 시한폭탄은 모냐 애들 장난하나 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,21,0,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
84,막방,왕식이가 결국 자기 목숨으로 폭탄을 막아줬네.,23,1,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
85,ㄹ,경호원새끼들은 황제보호안하고 뭐하냐..???,19,1,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
86,쫑쫑이,나왕식 죽일 다른 방법이 없잖아요...;기사에서도 저번회차 이후로 최진혁배우는 찍어놓은것도없고 찍을수도없고 나올수도없다고했는데..지들이라고 결론 저렇게 내리고 싶었겠습니까..ㅋㅋ; 과거영상을쓸것도아니고 뭐 어디 전국구로 닮은사람 찾아내서 연기시키나?어쩔수가없잖여ㅋㅋㅋㅋㅋㅋ무리해서 연장한거부터 이미 오바고 잘못한거긴한데 그래도 이미 연장은 되버렸고 최진혁은 예전부터 잡아놓은 스케줄때문에 할수없게되고 갑자기 드라마를 끝낼수도없는거고 뭐 어쩌라는겨 ㅋㅋ 아무리그래도 저렇게죽이는건 아니지않나요~ 하는데 배우가 촬영을 못하는데 그럼 어떻게 죽여야합니까;; 황제랑 싸우다 죽으라는데  그럼 그걸 누가 연기하는데?ㅋㅋ차사고가 그나마 얼굴 가릴수있으니 그런거겠죠..그냥 서로 저게 최선이였다고 생각하셈.. 징징대지좀마 제발,18,21,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
87,hhbb****,아 다시봐도 멋있다 이혁ㅠㅠ 둘이 서로 구해주는거 슬퍼ㅜㅜㅜㅠ,20,7,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
88,포포포,나왕식 꿈틀거리는거 시롸냨ㅋㅋㅋㅋㅋㅋ 갑자기 꿈틀꿈틀 튀어나오더니 폭탄 대신 맞아줌ㅋㅋㅋㅋ 날라가는거 졸라웃기넼ㅋㅋ 순옥킴 대단햌ㅋㅋㅋㅋㅋㅋ 나왕꿈틀이는 또 뭔짘ㅋㅋㅋㅋㅋㅋ,21,1,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
89,완소욘석,최진혁 계약 미연장의 폐해…ㅠ ㅋㅋ나왕식 캐릭터 (배우 태항호 분부터) 참 여러번 죽네~,20,0,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
90,소금팍팍설탕살짝,02:21 -왕꿈틀이,11,1,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
91,여나,둘이 제발 행복하자,16,4,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
92,진해림,"이혁 그놈은 사람도 아니네....천우빈한테 속아왔어도 그렇지..이혁이  천우빈이의 어머니를 죽인것도 모자라서  폭탄속에서 발견했으면 구해줘야지...지금껏 소현황후도 죽이고,오써니 어머니도 죽인 것만 생각해도 끔찍하다.",11,25,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
93,Dangerouslove,황제랑 써니 이어지기만 해봐 누가 미쳤다고 저런 시키랑 럽라야,19,28,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
94,호시,막아준게 아니라 폭탄반동에 의한 몸부림 같은데요,26,1,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
95,Dangerouslove,증말 너무 노답이다....임산부 성폭행에 남주 날라가고 잘한다 증말....,14,20,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
96,달링,오이 행복하게해주세요 제발요,27,8,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
97,쪼꼬라떼,서로 구해주는거 찐사랑이야 오이ㅠ,37,17,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
98,우쭈쭈쭈쭈,이와중에도 태후가 쓰레기인거 이혁은 태후가 자기를 또 버렸구나를 아는 표정인듯 그리고 그냥 어차피 써니가 다 자기죄 밝힌마당에 폭탄이 터져도 도망갈생각도 안한건데 써니다친거보고 나가야됐다 생각한거같음,23,0,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
99,핑크,순옥작가님 드라마를 보다보니까 디즈니 이야기처럼 왜 내용이 연관지어질까....일단 순옥 작가님 이제 경고입니다.ㅎ.ㅎ차사고 금지건물사고 금지불사용 금지콜?이시죠 순옥 작가님?,12,0,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
100,see7****,나왕식 왕꿈틀이설,15,2,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
101,데이지,써니가 혁이 구하고ㅜㅠ혁이가 써니 구하는거 젤좋다ㅜㅜㅜ 서로 지켜줬어,37,7,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
102,핑크,오써니랑 황제는 저자리만오면 다치고 돌아가지...... 글고 저기 장소 그냥 부실공사한듯.ㅋㅋㅋ그리고 어떻게 다시 재건축 했댕..,16,1,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
103,애플와인,아진짜 빵터졌네요ㅋㅋㅋ 써니야!!란말에 왕식이 꿈틀거리면서 폭탄막는것도 그렇고ㅋㅋ 황제놔두고 경호대원 다 도망감ㅋㅋ폭탄도 넘약한가봐 세개나터지고ㅋㅋㅋㅋ심각한장면인데 너무 웃겨ㅋㅋ,28,1,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
104,프랑,이혁 죽이지마 씹ㅡㅡ,10,5,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
105,313,저 왕꿈틀이 왕식이 아니겠지.... 그냥 경호요원이겠지....,14,1,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
106,Moonlov2,서강희 제발 벌받는장면 꼭 있어야 발뻗고 잘텐데..,12,0,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
107,임현주,야태후니엄마가너같은거낳고먹은미역이아깝다,8,0,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
108,커리,개웃긴다 진짜 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,8,1,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
109,핑크,근데.. 나만 이장면 보면서 내딸금사월 붕괴사고 생각남??? 내딸금사월도.. 마지막회 되기전에 찬빈이 유모?가 찬빈이 구해줬었는데...거기에서도 다리쪽에 부상이였는데.. 아무래도 이작가님은 건물 무너지는거 건물 건드리기 좋아하심..,13,0,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
110,방,아니..........황제 혼자 남은거 왜이렇게 불쌍하누....,25,1,"신성록, 황실 폭탄 테러로 목숨 위험한 ‘장나라 구출’","재생수 251,093","1,330",298,25
