,nick,contents,recomm,unrecomm,title,play,like,reple_count,episode
0,수연님,써니❤️,2,0,"장나라, 이엘리야 뒷골 잡게 하는 사이다 폭로!","재생수 507,602","1,963",228,9
1,날치버블,일부러 애기한것 같은데 둘이 사이버러지게 하려구 ㅋㅋ,13,0,"장나라, 이엘리야 뒷골 잡게 하는 사이다 폭로!","재생수 507,602","1,963",228,9
2,파랑하트볼예정,아니 장나라 나불나불 암걸리네,1,9,"장나라, 이엘리야 뒷골 잡게 하는 사이다 폭로!","재생수 507,602","1,963",228,9
3,수연님,장나라 잘한다,12,0,"장나라, 이엘리야 뒷골 잡게 하는 사이다 폭로!","재생수 507,602","1,963",228,9
4,SHINAGO,존못,2,5,"장나라, 이엘리야 뒷골 잡게 하는 사이다 폭로!","재생수 507,602","1,963",228,9
5,Christine,아오 진짜 어디서 안주인 행세야,16,0,"장나라, 이엘리야 뒷골 잡게 하는 사이다 폭로!","재생수 507,602","1,963",228,9
6,소리,이엘리야 뒷골만 잡나 황후도 딸있는줄 모르고 결혼했잔아 토찐개찐이다,1,5,"장나라, 이엘리야 뒷골 잡게 하는 사이다 폭로!","재생수 507,602","1,963",228,9
7,이쁜윤공주,한지민 김혜수같운분들 장나라처럼 청순발랄함은없어요  다  장단점있음 장나라씨 그만함 여기저기다공존하면서연기짱잘함 비교하지마삼,11,7,"장나라, 이엘리야 뒷골 잡게 하는 사이다 폭로!","재생수 507,602","1,963",228,9
8,쿠쿠니,뭐가 사이다란거야?,3,2,"장나라, 이엘리야 뒷골 잡게 하는 사이다 폭로!","재생수 507,602","1,963",228,9
9,노금숙,드라마 너무재밋어요   드라마는 이래야지  작가님 화이팅  비밀과거짓말 드라마 착가님 이런거 본받으세요,8,0,"장나라, 이엘리야 뒷골 잡게 하는 사이다 폭로!","재생수 507,602","1,963",228,9
10,ehxhfl,이 드라마는 왜 자꾸 나 내일 ~~~할 거야 다 말하고 하려 하는지...큐ㅠㅜㅜㅜㅠ 그냥 조용히 행동부터 하고 말하면 안되나ㅠ,3,1,"장나라, 이엘리야 뒷골 잡게 하는 사이다 폭로!","재생수 507,602","1,963",228,9
11,rladbal,민유라 본인도 숨겨둔 자식있으면서 아리 얘기에 분노하는거 어이가 없네,14,0,"장나라, 이엘리야 뒷골 잡게 하는 사이다 폭로!","재생수 507,602","1,963",228,9
12,이리루,이 드라마 안보는데 이엘리아 표정만 봐도 연기 어색해 보이네 ㅋ,9,2,"장나라, 이엘리야 뒷골 잡게 하는 사이다 폭로!","재생수 507,602","1,963",228,9
13,태평,써니야 입좀 가볍게 나불 나불 거리지마 넌 황후야  한지민이나 김혜수 이런분들이 황후역했으면  얼마나 드라마가 품위있었을까,1,40,"장나라, 이엘리야 뒷골 잡게 하는 사이다 폭로!","재생수 507,602","1,963",228,9
14,Greenmt56,써니 자근자근 팩폭 이간질 넘 사이다~오늘도 본방사수,20,1,"장나라, 이엘리야 뒷골 잡게 하는 사이다 폭로!","재생수 507,602","1,963",228,9
15,llzx****,이엘리야 생긴건 이쁘장한데 막장연기 1인자ㅋㅋㅋㅋㅋ,11,2,"장나라, 이엘리야 뒷골 잡게 하는 사이다 폭로!","재생수 507,602","1,963",228,9
16,왕자두,장나라 연기하나는 잘한다,19,0,"장나라, 이엘리야 뒷골 잡게 하는 사이다 폭로!","재생수 507,602","1,963",228,9
17,이쁜윤공주,이엘리야도예쁜데  드라마상 미워요~~착한나라괴롭히니까,8,1,"장나라, 이엘리야 뒷골 잡게 하는 사이다 폭로!","재생수 507,602","1,963",228,9
18,거니,입을놀리는것도작가가만든캐릭터임..,18,0,"장나라, 이엘리야 뒷골 잡게 하는 사이다 폭로!","재생수 507,602","1,963",228,9
19,잉,민유라 지는 애비가 누군지도 모르는 애낳아놓고선 처녀행세하고 벼락맞아죽을년   카톡개가 알면 총쐬죽일듯,16,0,"장나라, 이엘리야 뒷골 잡게 하는 사이다 폭로!","재생수 507,602","1,963",228,9
20,수연님,써니❤️,2,0,"장나라, 이엘리야 뒷골 잡게 하는 사이다 폭로!","재생수 507,602","1,963",228,9
21,날치버블,일부러 애기한것 같은데 둘이 사이버러지게 하려구 ㅋㅋ,13,0,"장나라, 이엘리야 뒷골 잡게 하는 사이다 폭로!","재생수 507,602","1,963",228,9
22,파랑하트볼예정,아니 장나라 나불나불 암걸리네,1,9,"장나라, 이엘리야 뒷골 잡게 하는 사이다 폭로!","재생수 507,602","1,963",228,9
23,수연님,장나라 잘한다,12,0,"장나라, 이엘리야 뒷골 잡게 하는 사이다 폭로!","재생수 507,602","1,963",228,9
24,SHINAGO,존못,2,5,"장나라, 이엘리야 뒷골 잡게 하는 사이다 폭로!","재생수 507,602","1,963",228,9
25,Christine,아오 진짜 어디서 안주인 행세야,16,0,"장나라, 이엘리야 뒷골 잡게 하는 사이다 폭로!","재생수 507,602","1,963",228,9
26,소리,이엘리야 뒷골만 잡나 황후도 딸있는줄 모르고 결혼했잔아 토찐개찐이다,1,5,"장나라, 이엘리야 뒷골 잡게 하는 사이다 폭로!","재생수 507,602","1,963",228,9
27,이쁜윤공주,한지민 김혜수같운분들 장나라처럼 청순발랄함은없어요  다  장단점있음 장나라씨 그만함 여기저기다공존하면서연기짱잘함 비교하지마삼,11,7,"장나라, 이엘리야 뒷골 잡게 하는 사이다 폭로!","재생수 507,602","1,963",228,9
28,쿠쿠니,뭐가 사이다란거야?,3,2,"장나라, 이엘리야 뒷골 잡게 하는 사이다 폭로!","재생수 507,602","1,963",228,9
29,노금숙,드라마 너무재밋어요   드라마는 이래야지  작가님 화이팅  비밀과거짓말 드라마 착가님 이런거 본받으세요,8,0,"장나라, 이엘리야 뒷골 잡게 하는 사이다 폭로!","재생수 507,602","1,963",228,9
30,ehxhfl,이 드라마는 왜 자꾸 나 내일 ~~~할 거야 다 말하고 하려 하는지...큐ㅠㅜㅜㅜㅠ 그냥 조용히 행동부터 하고 말하면 안되나ㅠ,3,1,"장나라, 이엘리야 뒷골 잡게 하는 사이다 폭로!","재생수 507,602","1,963",228,9
31,rladbal,민유라 본인도 숨겨둔 자식있으면서 아리 얘기에 분노하는거 어이가 없네,14,0,"장나라, 이엘리야 뒷골 잡게 하는 사이다 폭로!","재생수 507,602","1,963",228,9
32,이리루,이 드라마 안보는데 이엘리아 표정만 봐도 연기 어색해 보이네 ㅋ,9,2,"장나라, 이엘리야 뒷골 잡게 하는 사이다 폭로!","재생수 507,602","1,963",228,9
