,nick,contents,recomm,unrecomm,title,play,like,reple_count,episode
22,quee****,ㅎㅎㅎㅎㅎ,2,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
23,그램마,"""어마마마한테 드려~~~어?"" 이 부분 너무 귀엽다 ㅋㅋㅋㅋ 짹짹이 입같아ㅋㅋㅋㅋㅋ",12,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
24,꾸욱,저 애기가 민유라 아들임???,9,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
25,수연,귀여웤ㅋㅋㅋㅋㅋ,7,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
26,김동영에미친시즈니,원래 갑질 싫어하는데 아리공주는 사이다ㅋㅋㅋㅋㅋㅋㅋ 존귀임ㅋㅋ,8,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
27,자몽자몽하다,아린이 너무 연기 잘하잖아..ㅠㅠㅠ,7,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
28,회계하라,ㅋㅋㅋㅋㅋㅋㅋ,7,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
29,2008년5월25일소년들,ㅋㅋㅋㅋㅋ여윽시 민유라 전담 일진 아리공주 ㅋㅋㅋㅋㅋ,19,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
30,llga****,흥 하는거 왜이렇개 귀엽냐 ㅠㅠㅠㅠㅠㅜㅜㅜ 드려~~~어 하는것도 ㅠㅠㅠ,15,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
31,가온누리,드라마는 안봤지만 오아린 연기잘한다고 들었는데 그냥 귀엽ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 애기라 그런가 발음도 그렇고 유치원생이 재롱잔치때 연극하는것같음,3,29,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
32,다심,이엘리야 팬입니다 ^^,8,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
33,일리,아니 배우들은 다 됐구만 극본이 ㅁㅣ쳐돌아갘ㅋㅋㅋㅋ,9,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
34,Sj,이엘리야 너무 예뻐 ...... ㅠㅠㅠㅠ ㅠ ㅠㅠㅠㅠㅠ 밍 ..,11,1,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
35,그냥다좋아,진짜 아리공주 아놔~~~♡♡,13,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
36,국화향기,아니 아리공주 넘 귀여워ㅎㅎ좋아요ㅎㅎ,11,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
37,국민여신 장세정,이엘리야가 극중에서 나쁜 역할이지만 실제로 보면 착하고 마음이 여리고 천상여자다,14,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
38,으엑,?구슬이 52개? 오이? 오이커플 각인가요 순옥킴ㅎㅎ,8,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
39,대휘,역시 아리공주 짱,9,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
40,Youyou,아리공주너무좋앟ㅎㅎㅎㅎ,10,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
41,다심,나이스 ㅋㅋ,8,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
42,네네네,황후의 품격 아직 안봤는데 왜 이 드라마는 사람들이 한복입는사람이랑 정장입는 사람 둘다 공존하는 건가요?,15,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
43,바라기,ㅎㅎㅎ,5,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
44,아미주,느그 엄니 좀 어케해봐라,5,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
45,ssjt****,근데 그거 아나요? 아리공주가 어마마마한테 잘 보이는 이유가 어마마마의 재산때문이라는거... 소오름...,26,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
46,슈슈언니,아리공주화이팅ㅋㅋ,12,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
47,tabris,아리공주 귀여웤ㅋㅋㅋㅋㅋㅋ,15,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
48,기용기주일기,왕식이랑 동식이 케미가 최고.,9,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
49,단비,귀엽기두 하궁,7,1,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
50,단비,아리공주는 되게 멋있고 잘해!!!,8,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
51,오이,아리야 사랑해❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,8,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
52,쵸이,아리공주  넘 연기잘하네용~~ㅋㅋ,9,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
53,slce****,아역배우중 역대최고급이다. 어찌 말을 또박뙤박. 감정표현도잘하고 아역은. 원지  억색한 느낌있는데.  이아이는. 물흐르듯 연기한다. 오아린 보는맛으로 솔직히. 황후품격본다. 내용이나 남자주인공연기. 기타 연기자들도 좀 어색하고  좀별로이나. 오아린은. 산소다. ᆢ팬 ᆢ,32,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
54,바람직한 나,아린이 어쩜 이렇게 야무딱진 공주를 잘 표현할까 댓글을 안 적을 수가 없네,19,1,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
55,비단뱀,주우워!!!!!!!,10,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
56,봄봄봄봄,일주일에 두번은해야지 기다리다 말라죽겠네,5,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
57,챙챙,보다가 얘만 나오면 저절로 웃음지어진다 행복바이러스다 ㅋㅋㅋ많이 나왔으면 좋겠네,17,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
58,얄리,천우빈보다 믿음이 간다! 써니를 지켜줘,13,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
59,여우별,아리공주 연기 너무 잘하는데 상은 왜 박남정딸이 받은건지ㅜㅜ,20,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
60,lkh1004,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 아리공주가 짱이네,9,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
61,아무르고토,역시 미드는 아리공주,8,1,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
62,크리스탈,어제  예고편보니  오늘   써니 황후 사고 나던데신은경  의  음모로 사고  나던데,5,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
63,오써니,4화 더 연장해서 총 52부작이에요,6,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
64,크리스탈,황후의  품격 48부작인데,4,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
65,크리스탈,황후의 품격   48회 아닌가,3,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
66,크리스탈,아리 공주   화이팅잘해,3,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
67,민주채원유진토미,오늘 막화? 드디어 끝나네,2,4,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
68,wkdx****,ㅋㅋㅋㅋㅋㅋ 잘한다 잘한다 잘한다,3,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
69,태태이즈먼들,아리공주 너무 귀여워!!!! 너무 멋있고 사이다!!!,3,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
70,미쳐도좋아,막장드라마에 어린애가 출연해도 괞찬아? 아무리봐도 15살은 안된것 같은데?,1,7,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
71,June,아리너무귀여워♡♡,3,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
72,레인보우,"이ㅡ드라마 뭐여 .,, ㅠㅠ 유치뿡...",3,4,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
73,웃자,아린이 어쩌냐 엄마가 유모인데,5,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
74,모카초코,애기가 어른한테 저런식으로 하대하는게 정상이냐... 그게 무슨 사이다야,1,9,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
75,리브,민유라 아들아닌듯....죽은황후가낳은아들같음,3,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
76,kmmb,아리가 너므귀여워서 민유란표정이 독소제거된거같음ㅋ,6,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
77,헤이,근데 제가 이거 잘 안봐서 너뮤 궁금한데....왜 저 엘리야는 자기 아들한테 저렇게 막대해요?,5,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
78,오진숙,악만쓰더니안이뻐졌네,3,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
79,깨꾸리,아리공주 깨물어주고싶으당ㅎㅎ 너무귀여움...땁스따님 외칠때부터알아봣어ㅋㅋㅋ,4,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
80,핑크구름,장나라 연예인 생활 최고로 스타일 좋다 답답한 앞머리 없이  촌스럽지 않고 나이도 약간 느껴지고 그나마 제일 낫네,8,1,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
81,Usagi,아역배우중에 역대급이다,6,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
82,foam,이쁘고 똑뿌러지고 아린이는 연기천재인듯 넘 귀여워요~~^^,7,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
83,rachel,극중에서 제일 황실 품위 있는 사람으로 거듭나네요 너무 귀엽고 이뻐~♡,3,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
84,rose,아리공주 사이다....귀여워~~ 연기를어쩜그리잘하는지,5,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
85,밝음,아리어쩜 좋아 ㅋㅋㅋㅋㄱ♡♡,5,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
86,행복,전 내용안봤는데 현대극인데 아직 왕이남아있는설정인가요?,6,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
87,NOMI,아리 연기 너무 잘함 ㅋㅋㅋ,5,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
88,시간여행,근데 저 아이 민유라 아들 맞나요?본인은 자기ㅡ아들인거 알고 있는지?,3,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
89,겨울새,아리가 악역 유모가 엄마라는게 아쉽다..ㅠㅠ차라리 죽은 황후의 자식이였으면 좋겠는데,4,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
90,커피요정,애도 돈많이상속 받는다 생각하고 라인타는거임,3,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
91,김해영,귀여워...어마마마라면 끔찍히 생각하는 아리공주...,6,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
92,12시04분,너무귀엽ㅋㅋㅋ,4,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
93,엔젤마마,아휴~  똑순이 통쾌했어요 계속황후편들어줘야해요,4,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
94,캡틴 서교수,홍시♡,4,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
95,리멘,근데... 아리공주도 이제 공주가 아닐 수 있다는게..,3,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
96,드류,어린아이가 어찌연기를 이리잘하는지 연기영재겠죠ㅎ,6,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
97,냠냠,아리공주  짱~이뻐죽겠넹ㆍㆍ연기도 짱~딸이 없어서 그런지   너무너무  이뽀 ㅋ 아주  멋진  연기자가될듯,8,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
98,쎄븐날둥이,홍시~!!!!!!,5,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
99,천사vs악마,폐하 아빠 아니냐? 혹시 다른아빠냐?,5,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
100,별맞이,아리공주 분량좀 늘려 주지  연기 너무잘해,10,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
101,별것아니야,ㅋㅋㅋㅋㅋ,4,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
102,동네아지아,자리가 저리 무섭다,6,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
103,omir****,진홍시 잘한다~~~~~,5,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
104,까미,어쩜 저리 찰떡같이 연기를 잘하냐ㅋㅋ 오아린♡,5,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
105,네쿠단쿠,장나라 피부겁나좋당ㅎㅎ 반짝반짝,5,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
106,syaaa7,머래는거야....,5,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
107,최성경,아리..연기잘하구 당차구 넘 귀엽다,11,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
108,me77****,황정음인줄 ㅋ,4,2,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
109,상큼캔디,아리공주어유 이뻐~강주희때문에 아리공주가 다치지 말길,11,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
110,peace111,아이구 쪼끄만데 연기도 잘하네 귀여워라~~^^,12,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
111,옹,순옥월드엔 항상 역대급 아역들이 나옴ㅋㅋㅋㅋ 게다가 사이다임ㅋㅋㅋ 넘조아,8,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
112,샤끄끄iD,진짜 조오오오오올라아아아아아 귀여워 아아아악,9,1,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
113,JINGTAO,P7,4,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
114,오써니,이엘리야 존예,5,1,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
115,chaewon,민유라 저거 좀 죽었으면 생긴것도 느끼 눈 너무 찢어 하나로 몰리겠네 악마x,2,6,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
116,9PAIN6,연기 못한다 ㅅㅂ,2,15,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
117,9PAIN6,152개,6,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
118,미끼로봇,꼬시다ㅋㅋㅋㅋㅋ,5,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
119,최정원,1.5.2개래^^,10,1,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
120,쭈야군,아리 공주 너무 귀여워..아웅...ㅎㅎㅎ,17,1,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
121,샘이 나요,궁녀가 황후와 공주에게 하극상이 지리네,24,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
122,수연님,써니캐붕시키지마세요,10,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
123,초코,엥 이게 사이다인가...? 밑밑댓글처럼 완전 갑질 아닌가요 게다가 일부러 부딪힌건데... 참 전에 써니가 아리에게 공부만 하지 말고 놀라고 하거나 몸에 좋진 않은 음식(떡볶이) 주는게 챙겨주는 의미로 묘사되는 것도 이해 안 갔어요.,12,13,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
124,FlyingK,근데 아리공주 연기 디테일 쩐다 장공주가 7년 키운 설정이라 그런지 비슷해 뭔가..,21,1,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
125,오즈의맙소사,"작가가 오써니란 캐릭을 싫어하는 건지... 장나라를 싫어하는 건지...오써니는 진짜 무능하고 수동적인 캐릭터로 만드네 자꾸. 공주한테 갑질은 안 된다 아이답게 커야한다하면서 필요할 땐 갑질하도록 시키고, 하급 궁인하나 혼자서는 통제 못 해서 공주 도움 필요하고 태후화원 들어갈 때도 난 황후인데 여기 염탐할 거요!!!세상 소문내듯이 얼굴 다  드러내고 구두신고 다니다 사진찍히고 천우빈 도움받고..",28,3,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
126,samot03,ㅌㅋ,4,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
127,설탕,이엘리야 님은 되게 악역? 얄미운짓? 하는 역 되게 얄밉고 짜증나게 잘하시는거 같아요 연기가 너무 리얼해서 진짜 때리고 싶다능,10,1,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
128,jiyu****,강주승 실종 원인 밝히려고 들어온거 아니였나요? 사랑하는 사람 아들인데 왜저렇게 막대하는 이유좀..,16,1,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
129,보풀래기,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,3,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
130,서지안,오아린연기,11,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
131,서지안,대박,6,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
132,201833019 이선혜,역시 갓아리!!!!!!!! 저번에 홍시의 사이다 고백 봤는데 진짜 사이다!!!!!!!!! 역시 아리공주만 믿을만하네요!!!!!!!!! 갓홍시에 이어서 갓아리!!!!!!!!!!,10,1,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
133,박상만,위!계질서가 분명 하거늘~손짓ㅋㅋㅋㅋ너무 귀엽,15,1,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
134,슈라,아리만 사이다ㅜㅜ,9,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
135,스피리아,역시~민유라 혼내는 건 아리공주~공주님 화이팅!!~^^,15,0,"“당장 주워!” 오아린, 이엘리야에 사이다 ‘명품 갑질’","재생수 536,991","2,881",242,18
