,nick,contents,recomm,unrecomm,title,play,like,reple_count,episode
61,보노보노,여기 나오는 주인공들은 죄다 바늘구멍수준으로 연기구멍이 하나도 없네장나라 최진혁 신성록 이엘리야 신은경등 다들 명배우들 뿐이네,7,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
62,보노보노,대역쓰신것 같은데 연기한 이엘리야도 대단하지만스턴트맨도 정말 대단하십니다어찌됐든 이드라마는 분명 뜬다,12,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
63,도니소울,이건 또 무슨 막장이냐ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 왜 전통의상을 입고 레미콘에 사람을 묻어버리냐곸ㅋㅋㅋㅋㅋ,13,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
64,loliiloo,심하다 ㄷㄷㄷㄷㄷㄷ,5,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
65,서연,와이드라마 뭔내용이에요 ?? 대박 ..,2,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
66,yaluu,진짜고행했겠다 세상에..,4,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
67,ssxo,검은콩국수인건가?ㅋ,2,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
68,파이어포,아무리 막장컨셉 드라마라도 이정도로 노맥락 노근본 비상식적인 드라마는 첨이다..;; 이거 공중파에 틀어서 애들이 봐도 되는거 맞냐 아휴ㅉㅉ,13,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
69,앙마,시멘트 이게 방송용이냐 품격은 무슨.,13,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
70,차은우마눌,이엘리야 너무 이쁘다 ㅠㅠ,10,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
71,heroine,개고생하는 악역ㅋㅋㅋㅋ그 와중에도 미모는 빛나네ㅋㅋ,12,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
72,wyno****,배우님들 찍느랴 수고하셨어요,3,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
73,yoon,배우 진짜 연기하느라 힘들었겠다 ㅠㅠ,3,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
74,박민지,"세다,세...어디까지 막장인지 ...갈데까지 가보자는 느낌.",5,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
75,곰짱이,너무 잔인해지네... 90년대로 돌아가고 싶네요. 그때는 드라마하면 가족들 둘러 앉아서 같이보고 동네사람끼리 수다 떨고 좋았는데요. 그립네요. 한지붕 세가족 같은 드리마 참 좋아했는데요.,11,2,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
76,이한석,ㅋㅋㅋ머드팩했네,3,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
77,luve****,작가가 미쳤나봄,6,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
78,hyunwoo,진짜 시멘트라 생각하는 병1818신 종자들 없제??,3,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
79,다 잘될꺼야,작가님 신세계보셨나ㅎㄷㄷ,4,1,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
80,ㄲㅅ,왕실 컨샙부터가 싼티에 삼류 막장냄새 풀풀,5,1,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
81,친형,이딴걸 드라마라고....,9,2,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
82,사랑합니다,솔찍히 댓글에 욕이 많을줄 알았는데 호평일색이네...오호~~!!요정도 고문은 공중파에서도 인정받는구나...,3,8,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
83,귤,아 진짜 심하고 자극적이다...,13,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
84,푸른하늘,폐하는 정말 마음이 있는걸까.... 공범이라서 그러는거 같은데ㅡㅡ  폐하의 두얼굴이 더 무서운...,4,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
85,Julia,시멘트 고문씬보며 저렇게까지 하면서 배우해야하나 너무 안타까웠어요 여자몸으로 정말 수고 많으셨어요 이엘리야배우님 앞으로 좋은일 많이 있을거예요 정말 장해요 저렇게 힘든연기를 소화해내는데   무슨연기인들 못하겠어요,18,3,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
86,부산땍,좀 심한 듯,11,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
87,dksjl,"대역없이 썼으면 ""이엘리야 대역없이 무슨씬촬영'뉴스로 도배가됐겠지 나열심히해요하면서..당근대역이지;",2,4,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
88,한민영,이렐리아?,0,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
89,뽀이니,이거 개막장드라마야????? 헐~~~~~,3,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
90,뚜비뚜,삼류 개막장드라마,3,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
91,방,누가봐도 시멘트 아니구만...믿지마세용,5,2,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
92,야꼬,공중파다 수위 좀 지켜라 얼마나 많은 이들이 보는줄 자각 좀 해라,8,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
93,atie****,역시 막장 갑!일일서 미니로 갈아타다니 대단혀~~~,0,1,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
94,가영아빠,시멘트회사에 근무하고있는 사람입니다. 저거는 그냥 맹물입니다.  시멘트에 골재가하나도들어가있지않네요. 이거는 대한민국시멘트에 대한 모욕입니다.,1,12,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
95,VIctory,드라마가 너무 폭력적인건 아니지 않나요?이미 청소년범죄가 사회문제가 되고 있는데,16,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
96,제이엘,"아내의 유혹, 왔다 장보리 작가 아니랄까봐ㅋㅋㅋㅋ 뭐든 강렬함...",12,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
97,eerthfdy,막장막장 개막장ㅋ,3,1,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
98,웃으면서살자,이걸 찐자 시멘트로 믿는 사람들이 있구나...ㄷㄷ,10,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
99,ll52****,야해 ㅎ,1,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
100,윤수,이런 걸 공중파에서??????,4,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
101,Ddjfiot,헐 ㅋㅋ,1,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
102,천민,제가 조리사데 제가 보기엔 시멘트는 아니고 검은콩 두유 같습니다,16,1,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
103,바로바로키,살빠진 이태임  연기 잘하네,4,6,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
104,박은정,야.그래도 배우인데 무슨 시멘트를.ㅡㅡ수고했네진짜.,3,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
105,랄리돌이,역시 이렐리야 필벤,4,1,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
106,장훈석,진짜시멘트는아닌듯 찱흙성분아닌가 ~~진짜시맨이면 죽지 무거워서리~~,6,1,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
107,에그타르트,이딴드라마가 황금시간대라니 이딴거나 보니 아줌마들이 며느리 괴롭히는 거나 배우지 ㅡㅡ,5,1,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
108,Joker,이태임이랑 자꾸 헷갈린단말이지..,8,1,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
109,의유당,와 시멘트 아닌거 아는데 실제상황이면 리얼 개무섭다...사람하나 죽이는거잖어.....,19,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
110,4B,아무리 드라마라지만 시멘트는 아니잖아... 배우한테 저게 무슨 짓이야,7,3,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
111,산하엽,와 연기하면서 힘들었겠다ㅜㅜㅜ,7,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
112,reachel,이엘리야 연기 정말 잘한다 발음 정확한거봐,13,1,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
113,독영수,과했다 뭐야 저게,10,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
114,생크림케익,결정적인 순간에 박원숙 할매가 구해주네~ 이엘리야 졸라 운 좋다~ 명줄이 질기네~,3,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
115,떡볶이,근데 좀 자극적인 것 같아요 요즘 애들 너무 자극적인거에 노출되어서 자기 몸에 휘발유 붓고 불도 지르는데... ㅠㅠ,14,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
116,99 점,살벌하다   연기지만  너무해,8,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
117,손본좌,장나라빼고 다 나쁜놈인 드라마 ㅋㅋㅋ,5,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
118,생크림케익,근데 이엘리야 같은 악녀는 시멘트 고문당해도 싸다~ 저런 악녀는 시멘트가 굳으면서 몸도 같이 굳어봐야됨!!!!!!!!!!!!!!!!!!!!!!!!,2,3,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
119,생크림케익,"완전 개 역대급 고문이네~ 엄연히 공중파 방송인데 저런거 방통위에서 제제안하나? 영화에서도 시멘트로 고문하는 소재는 없었던거 같은데 역시 개막장작가 김순옥 답네!!!!!!!!!!!!!!!!!!! 아내의 유혹을 시작으로 왔다 장보리,내딸 금사월, 언니는 살아있다 그리고 황후의 품격까지~",16,1,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
120,찌,눈쪽만 넘나뤼 깨끗한거 ㅋㅋㅋ,10,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
121,어둠의마족,머드 미용 잘 해서 피부 고와 지겠다,3,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
122,비니,폭력성,3,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
123,jyb1****,아니 무슨 공중파에서 이렇게 자극적인 장면들만 나와.. 방통위 뭐하냐,6,3,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
124,익팍,뭔드라마여.?ㅋㅋ,3,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
125,Selena,불필요하게 자극적인 장면인듯..  김치싸대기같이 배우 배려 안하는 장면들은 시청자입장에서도 불편해요ㅜㅜ,16,2,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
126,jardin,이엘리야 이제 작품고르는거 앵간히 필터링 좀 해야할듯.... 독하고 빡센 드라마 그만하고 미스함무라비처럼 외모나 피지컬살려서 매력적인 드라마하면 엄청 이쁠거같은데,19,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
127,Jsyjudong,피디가 영...ㅡㅡ,4,2,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
128,지름신의유혹,스릴러인건 알았지만 개무섭네......,3,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
129,Et incarnatus est,ㅎㅎㅎㅎ  김순옥 인정인정! ㅎㅎㅎ,5,2,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
130,가나다라,또 청소년들 시멘트 가루사다 따라하는거 아닌가몰라 ㅉ,14,4,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
131,dptm****,저런걸. 보여주다니. 진짜잔인하다 문재앙 라인들. 고문보는줄알았다,7,19,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
132,jjiaaaa,어린 아이들도 쉽게 볼수있습니다.. 자극적이다해도 솔직히 어린아이들이 재미로라도 따라해볼까 심히 걱정되는데 이런걸 방송에 내보내야 합니까? 판단력이 흐린 아이들이 어떻게 받아들일지 우려됩니다드라마 보면서 눈쌀 찌푸려지고 불쾌감을 가져야되는지.. 안보면 그만이지만 이 장면은 너무 과한것같네요,16,2,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
133,sunliveyun,잔인하다 이 연출가는 다시는 방송 제작하지 마세요,17,3,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
134,하하호호,공중파에서 이런 장면 내보내도 되는거에요???정말 막장이네요!!!!,18,1,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
135,길로틴,머드팩 피부에 좋음,10,1,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
136,지지,억지스러운 사극톤이 좀 우스꽝스러운데 그것마저 커버치는 배우들의 연기임,9,2,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
137,핑크로즈,공중파에서 보기힘든장면너무싫으다,12,2,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
138,kahsdj788,정신병 걸리겠네☁️,4,2,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
139,뿌꾸,저런걸 심의 통과시켰다고?? 너무 폭력적인데,20,1,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
140,찌,눈쪽만 넘나뤼 깨끗한거 ㅋㅋㅋ,10,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
141,어둠의마족,머드 미용 잘 해서 피부 고와 지겠다,3,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
142,비니,폭력성,3,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
143,jyb1****,아니 무슨 공중파에서 이렇게 자극적인 장면들만 나와.. 방통위 뭐하냐,6,3,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
144,익팍,뭔드라마여.?ㅋㅋ,3,0,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
145,Selena,불필요하게 자극적인 장면인듯..  김치싸대기같이 배우 배려 안하는 장면들은 시청자입장에서도 불편해요ㅜㅜ,16,2,시멘트에 파묻히는 이엘리야 ‘역대급 고문’,"재생수 384,553",918,245,3
