,nick,contents,recomm,unrecomm,title,play,like,reple_count,episode
118,로그아웃,역시 이런 야한 연기는 이태임이 최고지..고롬,3,2,"이엘리야·신성록, 신은경 분노케 하는 진한 스킨십!","재생수 433,110","1,077",177,2
119,Fhhhfxddfo,폐하라 부를때 오글오글,12,5,"이엘리야·신성록, 신은경 분노케 하는 진한 스킨십!","재생수 433,110","1,077",177,2
120,손재민,이 드라마 15세인지 아니면 19세 인지 진짜 어이가없다,13,1,"이엘리야·신성록, 신은경 분노케 하는 진한 스킨십!","재생수 433,110","1,077",177,2
121,박근태,신은경이 방송에 나온다구? 그렇게 배우가 없나?,11,5,"이엘리야·신성록, 신은경 분노케 하는 진한 스킨십!","재생수 433,110","1,077",177,2
122,쿠니미 히로,혼란하다 혼란해..,6,0,"이엘리야·신성록, 신은경 분노케 하는 진한 스킨십!","재생수 433,110","1,077",177,2
123,lee199,귤 홍보대사,8,0,"이엘리야·신성록, 신은경 분노케 하는 진한 스킨십!","재생수 433,110","1,077",177,2
124,그램린,여기에 신은경이 나오네 와..미첬다..방송국에서는 저런 사람을 왜 쓰는건지..연기잘하는 사람들이 얼마나 많은데 구지..안볼꺼임..,18,10,"이엘리야·신성록, 신은경 분노케 하는 진한 스킨십!","재생수 433,110","1,077",177,2
125,소공동,신은경이 연기는 진짜 잘함.,20,6,"이엘리야·신성록, 신은경 분노케 하는 진한 스킨십!","재생수 433,110","1,077",177,2
126,sjll****,저여자 키스할때 입 꽉다물고 있는거 너무 신경쓰이더라 부자연스러워서,15,4,"이엘리야·신성록, 신은경 분노케 하는 진한 스킨십!","재생수 433,110","1,077",177,2
127,이데아,신성록 연기 별로네... 발음도 넘 아슬아슬,14,15,"이엘리야·신성록, 신은경 분노케 하는 진한 스킨십!","재생수 433,110","1,077",177,2
128,깜장냥이,귤..ㅎㅎㅎ,11,1,"이엘리야·신성록, 신은경 분노케 하는 진한 스킨십!","재생수 433,110","1,077",177,2
129,boye****,비비는 씬이 더럽게많아서 애볼까 채널돌리는 드라마,14,7,"이엘리야·신성록, 신은경 분노케 하는 진한 스킨십!","재생수 433,110","1,077",177,2
130,denk****,신은경? 왜나오지? 사기사건은 끝났나?,8,6,"이엘리야·신성록, 신은경 분노케 하는 진한 스킨십!","재생수 433,110","1,077",177,2
131,inte****,신은경  소름 귤까먹으면서 구경함ㅋㅋㅋ 아들 면도를 해주질않나 뽀뽀를 하지않나 엄마가 미쳤음..,19,1,"이엘리야·신성록, 신은경 분노케 하는 진한 스킨십!","재생수 433,110","1,077",177,2
132,축복의통로,귤.ㅎㅎ,5,0,"이엘리야·신성록, 신은경 분노케 하는 진한 스킨십!","재생수 433,110","1,077",177,2
133,아무래도,신은경이가나오네,1,2,"이엘리야·신성록, 신은경 분노케 하는 진한 스킨십!","재생수 433,110","1,077",177,2
134,paris,귤 오물오물먹는거 은근 귀엽네ㅋㅋㅋ,12,0,"이엘리야·신성록, 신은경 분노케 하는 진한 스킨십!","재생수 433,110","1,077",177,2
135,yoost,신은경 귤 ㅋㅋㅋ,8,1,"이엘리야·신성록, 신은경 분노케 하는 진한 스킨십!","재생수 433,110","1,077",177,2
136,달금이,근데 이거 몇세이상 시청가능이에요?,7,0,"이엘리야·신성록, 신은경 분노케 하는 진한 스킨십!","재생수 433,110","1,077",177,2
137,nose****,신은경 저년이 왜나와?,6,18,"이엘리야·신성록, 신은경 분노케 하는 진한 스킨십!","재생수 433,110","1,077",177,2
138,CleanCar,만나면 반갑다고 응응응해어질때 또만나요 응응응나올때마다 해ㅋㅋ,7,0,"이엘리야·신성록, 신은경 분노케 하는 진한 스킨십!","재생수 433,110","1,077",177,2
139,영수,연기는 안하고 키스만해대노,11,1,"이엘리야·신성록, 신은경 분노케 하는 진한 스킨십!","재생수 433,110","1,077",177,2
140,손재민,이 드라마 15세인지 아니면 19세 인지 진짜 어이가없다,13,1,"이엘리야·신성록, 신은경 분노케 하는 진한 스킨십!","재생수 433,110","1,077",177,2
141,박근태,신은경이 방송에 나온다구? 그렇게 배우가 없나?,11,5,"이엘리야·신성록, 신은경 분노케 하는 진한 스킨십!","재생수 433,110","1,077",177,2
142,쿠니미 히로,혼란하다 혼란해..,6,0,"이엘리야·신성록, 신은경 분노케 하는 진한 스킨십!","재생수 433,110","1,077",177,2
143,lee199,귤 홍보대사,8,0,"이엘리야·신성록, 신은경 분노케 하는 진한 스킨십!","재생수 433,110","1,077",177,2
144,그램린,여기에 신은경이 나오네 와..미첬다..방송국에서는 저런 사람을 왜 쓰는건지..연기잘하는 사람들이 얼마나 많은데 구지..안볼꺼임..,18,10,"이엘리야·신성록, 신은경 분노케 하는 진한 스킨십!","재생수 433,110","1,077",177,2
145,소공동,신은경이 연기는 진짜 잘함.,20,6,"이엘리야·신성록, 신은경 분노케 하는 진한 스킨십!","재생수 433,110","1,077",177,2
146,sjll****,저여자 키스할때 입 꽉다물고 있는거 너무 신경쓰이더라 부자연스러워서,15,4,"이엘리야·신성록, 신은경 분노케 하는 진한 스킨십!","재생수 433,110","1,077",177,2
