,nick,contents,recomm,unrecomm,title,play,like,reple_count,episode
16,wkdt,ㅋㅋ시트콤보듯 봐야하는게 맞음 ㅋㅋ근데 너무 천박해서 웃기지도 않음 ㅋㅋ,12,1,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
17,김수현,공중파에요... 진짜 우리집 개들이랑 보기에도 민망함 다 자극적으로만 하려하지말아줬으면...,15,0,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
18,로멜린디,근데 이거 작가가 막장 최고봉인데 무슨 청춘 멜로물이라도 기대했냐 ㅋㅋ 여기서 진지 빠는 애들 제일 웃기더라. 난 이거 거의 반 시트콤 보듯 보는데 ㅋㅋ 과몰입 ㄴㄴ,18,3,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
19,woo7****,"예고- 장나라가 두 사람을 목격, 김상궁에게 김치를 가져오라 해서 이엘리야를 매화틀에 묶은 후 신성록이 보는 앞에서 김치 싸대기를 날림. 신성록이 심장마비로 쓰러지는데 장나라가 빡쳐서 벽돌로 머리 깸. 신성록  깨어나 보니 기억 상실증. 장나라랑 사랑에 빠지고 장나라는 이엘리아와 사랑에 빠져서 양다리 걸침. 이후 신성록이 흥신소 붙여서 그거 알게 되고 이엘리아를 시멘트에 넣고 고문 하거 장나라가 그걸 알게 되고 신성록을 폐위시켜서 궁밖에 내쫏음. 장나라는 이엘리야를 황제에 앉히고 신성록은 민증 위조하거 눈 밑에 점찍고 다른 사람으로 나타나 장나라를 꼬실라함 .",16,2,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
20,즐거운사람,진심 저건 아닌것같아 개막장이라지만ㅠㅠㅠ,3,0,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
21,수연님,써니 불쌍,6,0,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
22,박정안,아니 진짜 가족들이랑 보는데 한 화에 이런장면 꼭 한 번씩나옴 ㅜㅜㅜ,8,0,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
23,앵그리햄,이엘리야님이 이런 캐릭터로 소모될 배우님이 아닌데....아오...,9,2,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
24,치즈라면먹으까,"사랑과전쟁, 궁, 언니는살아있다 합친듯",12,0,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
25,행복나눔,애들 다보는 공중파 맞아 ???  방송이  진짜 정신이 나갔네,15,1,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
26,혜승,포르노의 흔한 설정이라 놀랐다..,25,1,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
27,지니,바지입고 목욕하는게웃기네,19,0,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
28,초6초2학모 욱과연,포르노 찍지 왜?,9,0,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
29,남이사뭘하든,웃기고 자빠졌네 무슨 공중파가 ebs냐 에라이 여긴 뭐 조선시대 려자들만 보는 드라만가  밤 10시에 별 걸다 까네 또라이들 많네ㅜ여기,15,8,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
30,사람이다,욕할 뻔...와 더럽,6,1,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
31,피치,신성록 몸 미쳤다,44,1,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
32,피치,10댄데 요즘 애들 알거 다 알고 뭐 어머 야해 이러고 난리 까는 게 아니라 그냥 속으로 므흣 정도인데... 아닌가 이런 연출도 나름 갠춘한데,21,1,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
33,이해정,좋은작품 보여주세요ㅠ스킨쉽이 좀심한거같아요ㅠ키스신스토리가뒤죽박죽 무순내용인지~~~~~,6,0,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
34,dlwj****,좀..  심한장면들이 너무많이나와서 보기불편합니다그래서1회2회까지보고 안봅니다.요즘 이렇게 안벗어도 괜찮은드라마들많이있던데장나라나온다길래 .. 애들하고보다가.. 안보내요,13,1,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
35,촛불처럼,주감독 이건 아닙니다. 수위조절좀 하세요,14,2,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
36,wkdt,ㅋㅋ시트콤보듯 봐야하는게 맞음 ㅋㅋ근데 너무 천박해서 웃기지도 않음 ㅋㅋ,12,1,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
37,김수현,공중파에요... 진짜 우리집 개들이랑 보기에도 민망함 다 자극적으로만 하려하지말아줬으면...,15,0,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
38,로멜린디,근데 이거 작가가 막장 최고봉인데 무슨 청춘 멜로물이라도 기대했냐 ㅋㅋ 여기서 진지 빠는 애들 제일 웃기더라. 난 이거 거의 반 시트콤 보듯 보는데 ㅋㅋ 과몰입 ㄴㄴ,18,3,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
39,woo7****,"예고- 장나라가 두 사람을 목격, 김상궁에게 김치를 가져오라 해서 이엘리야를 매화틀에 묶은 후 신성록이 보는 앞에서 김치 싸대기를 날림. 신성록이 심장마비로 쓰러지는데 장나라가 빡쳐서 벽돌로 머리 깸. 신성록  깨어나 보니 기억 상실증. 장나라랑 사랑에 빠지고 장나라는 이엘리아와 사랑에 빠져서 양다리 걸침. 이후 신성록이 흥신소 붙여서 그거 알게 되고 이엘리아를 시멘트에 넣고 고문 하거 장나라가 그걸 알게 되고 신성록을 폐위시켜서 궁밖에 내쫏음. 장나라는 이엘리야를 황제에 앉히고 신성록은 민증 위조하거 눈 밑에 점찍고 다른 사람으로 나타나 장나라를 꼬실라함 .",16,2,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
40,버디크릿,보다가 이장면보고 너무 저급해서 돌렸다....... 진심 토 나올뻔...,10,4,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
41,레더,애들도  보는 공중파인데  이래도  되는거냐!,4,8,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
42,김꼬냥,이게 무슨 15세 드라마냐... 15세 기준이 뭐냐... 스토리도 참 저질스럽던데. 총으로 머리를 쏘질않나.. 초등학생처럼 되보이는 아역배우 멱살을 잡아 올리질 않나... 이엘리야 시멘트에 묻어버리질 않나... 야한장면은 당연하고.. 가족들끼리 보기 참 그렇다,12,5,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
43,때리우스,아예 야동을 찍지 그러냐..,9,4,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
44,캔디마루,막장 아니라던 신성록...주댕이 때리며 반성해라.,9,6,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
45,prptective USA,뭐가 야하다고 난리냐 안마를 민유라가 대신해주는 장면인대 야한게 문제가 아니라 황후를 옆에두고 민유라가 도라이짓을 하는대 황제가 당황했다는 내용이다 드라마를 볼줄을 모르네 머릿속에 피해망상만 있나 이영상이 네케에 많이 노출되니까 드라마 막장스럽고 안좋은 소문만듣고 굴러들어온 인간들이 꼬추장칠하는 거 같구만 ㅇㅇ,15,10,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
46,아껴요 이율,멤버분들 괜찮으신거 맞아요 너무 좀 보기 그러네요...,3,4,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
47,별들의도시,이 장면보고 순간 리턴인줄 알았음; ㅋㅋㅋ,6,0,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
48,r,애들도 보는 드라마라니... 수목 저녁 10대에 애들이 이걸 본다고? 뭐하는 집구석이길래 그시간까지 초등학생이 드라마 보고 앉았냐? 애초에 15금 딱지 붙어있구만 이게 뭔 불만이고 난리칠 일인지... 선비 코스프레 십 극 혐,12,4,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
49,도톨,"와ㅏㅏㅏㅏㅐㅏㅜ우..........,,,, 신성록 어깨 개 오졌다리.....,,^",15,0,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
50,라떼조아,딸하고 보기 민망하다... 뭐냐..,6,6,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
51,우티스,짜증나요 애들도 보는 드라마에 천일야사 찍습니까 이런것 적당히 빼주세요 제발 장나라 보다가 좋다가저런내용나오니 애들이랑 보기민망하네여,7,7,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
52,맨도롱,야동도아니고 이런장면그만해라,8,3,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
53,박한별,나중에는 둘이 잘되겠지...,2,0,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
54,alli****,김순옥이나 감독이나 그저 시청률 올리기 바뻐서 야한 장면 존나 때려넣네 ;; 앵간히 좀 하세요,5,7,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
55,ZenifeR,안봄,5,6,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
56,잎새,"단순하게 야하다기보단, 그 씬 속에 민유라의 야망과 대담함 뻔뻔함 등 캐릭터가 가진 성격을 제대로 보여주는 장면들이라 그닥 불쾌하진 않았는데, 황금시간대에 애들도 보는 드라마에서 좀 연출이 쎄기는 함. 15세 관람가라고 띄우기라도 하던가 ㅇㅇ..",29,2,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
57,nickyminaj,헐 장나라 귀엽다 ♡,5,1,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
58,오드리햇반,댓글들 반응이 ㅋㅋ,1,0,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
59,미미22,댓글만 보고 본사람은 실망할듯 나처롬,17,1,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
60,jjjjbeans,민유라는 그렇다치고 황제놈 진짜 나쁜놈이네 ㄷㄷㄷㄷ 인간도 아니다!   저질이네  더럽다   막 결혼한 부인 옆에서 뭐하는짓이냐!!!  써니 개 불쌍  써니가 착한건지 멍한건지 여주 이미지 좀 살려라,6,2,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
61,7899901,대본 유출로 이 다음 부분 좀 봤는데 야한거 조금 더 나오긴 함 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,4,0,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
62,bbbbb,계집들 한심하노ㅋㅋ,3,4,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
63,qwer****,이놈의 공중파타령 방송국 사람들 진절머리 나겠당,6,1,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
64,시간은금,아...안마서비스.. 작가 누구냐,3,6,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
65,오써니오헬로,드라마를 보는 시각이 좀 이해안되는군 저장면들은 민유라가 과감하게 대놓고 황후를 옆에두고 농락하듯이 애정행각을 하는 장면이라 민유라캐릭터가 욕먹을 장면인대 뭔 분위기가 좀 진지한거지 그닥 야하지도 않구만 야하다 그러고 악역은 연기가 아닌가 뭔 나이어린 배우 걱정을 다하고 ㅋㅋ 악역이 욕을 얻어먹어야 드라마가 산다 내가볼때도 욕먹을 장면이 맞는대 반응이 이상한것은  민유라케릭터의 케스팅이 잘못되었거나 아니면 자신의 케릭터를 잘못표현해서 이입이 안되는 상황이거나 이렇게 가면 제목이 황후의 품격인대 황후만 이상한 사람 만들면서 그저그런 드라마로 갈수도,14,3,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
66,희,헐 장나라 너무 귀엽다 ㅠㅜㅠ,9,2,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
67,국화향기,수목 10시 미니 치고는 좀 수위가...,3,1,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
68,Masterpiece,전에는 몰랐는데 가면 갈수록 수위가 조금씩 높아지네요..,4,2,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
69,슈팅스타,tv조선인줄알았는데 sbs였다 선정적인것뿐만아니라 지나치게 폭력적인장면도 너무 많음ㅜ,11,2,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
70,Usagi,영화가 넘 유치하고 막장중의 막장이다. 어떻게 이런 드라마를 만들었는지도 의아하다. 아님 대한민국 수준이 이토록 낮아졌나?  걍 맨정신으로 보기 힘들정도임.,10,6,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
71,emin****,야동이냐!!!!!,5,2,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
72,윤땡이엄마,지나치게 자극적인장면에 보기불편~~,13,7,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
73,해바라기,시청률도 중요하지만 공중파에서 수위 조절좀하세요그럴꺼면 욕조에서 목욕하는 남자주인공 바지는 왜입힙니까 차라리 바지까지벗기지 성인방송도 아니고...애들볼까 싶네요,18,3,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
74,야옹여우,애들볼까 무섭네요 ㅜㅜ,4,4,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
75,key9****,좀 표현수위를 생각해가면서 방송 내 보냅시다 둘이뒤에서 불륜 저지르는상황 인거 알고있으니깐 고만됐으요,13,2,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
76,이은진,써니가불쌍하네요ㅠㅠ,8,1,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
77,Fino,대역까지 썼다니 더역이랑 신성록은 무슨죄야,25,3,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
78,순수,도대체 야함의 기준이 뭐임 안야한데 야하다 그러니깐 진짜 존ㄹ라 궁금,16,2,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
79,해피,잼있는데 이런 자극적인건좀 자제 부탁해요 연출이 넘 과해요 편히 보고 싶습니다,9,3,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
80,llga****,드러워 작가 머리에 머가 든거지?? 야동을 ㅈㄹ 봣나보네,16,3,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
81,peac****,아니 요즘 15세 드라마 초등애들도 본다. 이런 결혼직후 아내가 보는 데서 한공간에서 비서와 불륜???? 뭐냐??드럽다. 아무리 시청률 경쟁이라지만 자극적인 색드립 더럽다. 초등아이들도 보는 드라마인걸 명심해라 제작진 ㅜㅜㅜㅜㅜㅜㅜㅜㅜㅜ,26,2,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
82,사랑합시다,그럼 케이블은 되고? ㅋㅋ 공중파 타령하고있네,7,8,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
83,사랑합시다,이게 야하다고? 이러니 한국이 후진국이지 ㅋㅋㅋ,4,23,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
84,별하,아니 최진혁과 태항호는 복수막장극 찍고  장나라는 미스테리신데렐라 찍고 신성록과 이엘리야는 사랑과 전쟁 찍는다 드라마 장르를 가늠도 못하겠고  설정이 입헌군주국이 아니라 아직 조선시대처럼 황제가 다스리는 시대같은데,8,2,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
85,tezukayui,진짜 별별 씬을 다 찍었네... 공중파에서 뭐하는 겁니까??? 15세 관람가 입니다.....,20,3,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
86,옥이,완전 놀람.. 이보다 더한 것도 쉽게 보려면 하겠지만 공중파에서 자제하고 정화하려 노력해줘야하는게 아닌집 싶네요. 네이버에 이렇게 다시 올리는것도 너무 양심없는거 같아요.,15,3,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
87,ttas****,이건 공중파에서 이건  너무한듯!!!,13,2,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
88,사랑합시다,시발 나랑하자,1,7,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
89,아모르요괴킹,외국에선 아이들 성교육할때  동영상 보여주면서 합니다   후진국티  그만 내세요,6,11,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
90,아모르요괴킹,아이들도 알건다알어  당신만  모를뿐이지,7,0,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
91,jhsj****,민망하더라,7,2,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
92,ko88****,너무 심할정도로 야합니다,16,3,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
93,pos4****,영화인지 드라마인지 작가가 인지를 못하나??,3,2,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
94,오드리햇반,오써니 ㅜㅜ,4,1,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
95,nickyminaj,장나라 섹시하다 ㅋㅋ^^,5,3,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
96,bigt****,이장면에서.. 하차..결정밝고 즐겁고 로맨스 느낌 가지고 볼랬는데... 이건 ..분위기 다 파토내는 심각하게 만드는 설정만있고... 와 ..민소희로 변할 장면이야  막장은 초반에 하차해야대.,5,7,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
97,본꽃,아 그와중에 장나라 쏘 러블리다 어쩜 저렇게 한결같이 사랑스럽지 흑흑... 장나라 짱... 나라언니 최고다,14,2,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
98,오오,신성록이 민유라 안좋아함  엄마 견제하기 위함임   대체 사람들은 무슨 생각는걸까???????????????다음주에 아무일 없을텐데  너무 야하다면서 기대하고 볼것같은데 실망하지 마라  김치국물 마시지 마시길,12,0,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
99,오오,아무일도 일어나지 않았는데  야하다고 말하는 사람들이 진짜 야하다  아무일도 없는데,19,3,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
100,수연님,에휴... 너무 선정적 ... 황후 불쌍하네.. 민유라,5,4,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
101,nickyminaj,야하다고 본 사람이 많네요 ㅋㅋㅋㅋ이상하다..,11,4,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
102,쑤,그렇게 많이 심한것같지는 않은데 평소 공중파라고 생각하면 지나치긴하네요,4,2,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
103,가치,아니 존나 별거도 아닌 장면인데 왜케 난리지?,19,2,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
104,syno****,이런 장면 리턴 감독이 넣은거지??그동안 순옥킴 드라마에서는 저런 장면 안나왔다;;변태같은 놈아 매회마다 나오니??제발 그만 넣어 저런 장면들,7,5,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
105,깅,저기서 신성록이 밀치고 나갔다면 참 좋았을텐데,15,1,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
106,꿀람쥐,너무 자극적이예여. 공중파에서 이시간에 막장드라마는 첨보네요..............................................수위 좀 내려주세요. 휴청소년들이 뭘 보고 배울지 어른들이 생각하면서 찍어주세요. 어른들이 그러니 청소년들이 어떻게 자라겠어요.,16,2,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
107,star****,신성록 존섹시,10,2,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
108,독영수,야동이야?,11,3,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
109,둘리쩡이,잘보고 있다가 머지?했음..폐하랑 민수석만 나오면  민망 ㅠㅠ좀 적당선에서 내보내줘요..,14,2,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
110,비천무,진짜 짜증난다 시청률을 이런식으로 올리냐! 딸이랑 같이 보다가 깜짝 놀람!! 미쳤나봐,10,6,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
111,천천히걷는중,무슨이딴것도 작품이라고...공중파에서... 미친거아님?,10,4,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
112,kyok****,이 드라마는 뭔가요..??,5,2,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
113,랑이사랑,야2CC!! 정신빠진것들아~!요즘 아이들도 다 스마트폰 쓴다!공중파에 짤방까지 뭔짓거리냐?!!,7,7,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
114,루루,야하다기 보다 역겨운 설정이네,17,7,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
115,qwwert,수위가 넘세다 다른드라마보고 틀었다가 화들짝놀람 가족이랑 같이보다가 채널돌림 수위조절적당히좀,4,5,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
116,무한리필,19금아님?,9,2,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
117,pnh,목소리 장난 아니네 시중드는 언니 ...귀가 녹음 미안한데 앞부분만 계속 돌려봄ㅋㅋㅋ,1,1,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
118,구리당근,댓보고 뭐라도 한줄알았네ㅋㅋㅋ 그냥 프로도 몸위에 올라타서 몸좀 쓰담한거뿐ㅋㅋㅋ앵글도 야하게 안뺐구만ㅋㅋㅋ 야하다 할꺼면 그럼 프로도 벗은것부터 뭐라 해야지 몸한번 쓰담했다고 이난리ㅋㅋㅋㅋ,28,8,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
119,바부탱,그래두 재미는있네.  ㅋㅋㅋ,14,2,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
120,바부탱,황후의 품격! 품격 좋아하시네!!  대체 칸막이를 사이에 두고  이게 무슨 미친 OOO짓이고. 장나라의 어리숙한 표정땜시  썩소가  나옴,8,10,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
121,행복,출연진부터 완전 독해보이고 저질드라마,7,10,"신성록·이엘리야, 칸막이 너머 위험한 애정행각!","재생수 593,291","1,192",404,4
