,nick,contents,recomm,unrecomm,title,play,like,reple_count,episode
42,별아리,최진혁이 천우빈이라서 멋진거지~ 그냥 안는건데도 떨린다~ 나중에 천위빈고 황후 둘이 키수씬들어가면 완전 심멎일듯,18,3,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
43,사랑에향기가,"포옹!!  아 설레 죄친혁에 또 반한다니까요.. 연기, 외모, 목소리 삼박자 제대로완벽해요!  우빈이 써니 커플 넘 이뿌네요",17,1,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
44,angelRoRo,최진혁 내남자하면 안될까요 ㅠㅠㅠ  오써니 황후가 이리 부러울수가~,14,1,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
45,나르시시즘,최진혁~~!!!   최진혁 저런 로맨틱한 눈빛으로 안아주니까 완전 캐설렌다!!!  요즘 드라마남주중에서 최진혁이 단연 톱으로 멋지고 잘생겼다~~,16,2,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
46,kite,최진혁한테 설렌다~~  연기도 잘하고 대박이야,20,2,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
47,난그저총알많은미국인,신성록연기잘한다 ㄷㄷㄷ 오태석땐 걍 재벌사이코인데ㄷㄷㄷ 이혁은 걍 독재자같은느낌듬,14,8,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
48,에리or리나,예고편이든 메이킹이든 하나는 풀어야 하는거 아니냐고요!!!떡밥 좀 주세요!!!작감님덜!!!,12,0,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
49,방탄소녀단,천우빈에게 느끼는 감정은 사랑이 아니라 믿음결핍증에서 오는 집착입니다 사랑은 이성인 황후에게서 올 수 있는거고 집착과 사랑의 감정은 별게고 다른겁니다 사랑한다고 다시 시작하자고 거짓얼굴로 황후가 고백했고 제기차기 할때도 살짝 자기도 모르게 마음을 열었고 부부라는 끈이 형식적으로나마 묶어주고 있는 현실을 감안하고 천우빈을 뺏겨서 질투한다는 사람들의 의견은 맞지않는듯이 보이지만 저런상황들을 보고 해깔려라고 넣어놓은 함정이라면 천우빈을 진짜 사랑하는 거고 이런거 토론하면서 다음회까지 버텨라는 배려인가 ㅎㅎ,13,0,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
50,cosm****,신성록 표정연기 좋네~,10,10,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
51,잠이나자자,가르쳐줄래 예고편 있다고오오~~~ 떡밥을 다오♂️,17,0,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
52,MUMOFI샤무드소파전문,심쿵~,13,0,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
53,해피,ㅁㅊ ㅁㅊ 도대체 누굴 질투하는거냐 ㅋㅋㅋㅋㅋㅋ 골때리는 드라마야,16,1,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
54,winifrid,순옥...이제 예고편좀 내줘,24,0,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
55,epso****,왜  예고편은  없는거야,18,0,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
56,안개꽃요정,천우빈 겁나멋짐!!! 천우빈은 오써니랑 사랑해.. 대신 최진혁은 양보못한다!,21,2,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
57,Savian,천경호원 요즘 세상에서 젤 멋진 남자당!! 아..설레~  천우빈과 황후 빨리 로맨스 진도 팍팍나가길^^,25,2,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
58,별빛ROSA,우빈이랑 써니랑 럽럽 이런 달달한장면 많이 보고싶다~,27,1,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
59,별빛ROSA,최진혁이니까 안아주는것도 설레는거지!  최진혁 사랑해!!,25,2,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
60,an ze,,5,0,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
61,an ze,,4,0,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
62,an ze,,3,1,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
63,an ze,,3,0,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
64,an ze,,4,0,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
65,an ze,,3,0,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
66,an ze,,3,0,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
67,an ze,,3,0,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
68,an ze,,3,0,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
69,육젤이,이쯤되면 너무 궁금한게 그래서 도청기는요..?? ㅋㅋㅋㅋㅋ,7,0,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
70,들꽃편지,넌 대체 누굴 보고 있는 거야? 질투 노래 가사 생각나네.. 황후 오씨를 보는 건지 우빈 천씨를 보는 건지 헷갈림. ㅋㅋㅋ,9,1,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
71,이소라,빠순이들많네ㅡㅡ누구랑 이어주던 작가마음이지이래라 저래라 하지마.,5,16,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
72,fallinlovTT,설렌다 최진혁!! 안아주는것도어쩜이리 멋지냐~  내사랑 최진혁!!,18,1,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
73,다래랑꽃마차,앗싸 포옹씬 나왔다!!  이제 슬슬 조금더 진도 나가자~  우빈이 써니 러브라인 달달한거 대환영~!!,19,2,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
74,슬기로운딸들,저래서 빈하고 써니는 사랑에 빠져도 정당하게 되구나ㅡㅡㅡㅡㅡ어차피 혁이가 니 여자로 만들라고 했으니까ㅡㅡㅡㅡㅡㅋㅋ걍 열심히 내 여자 만드는척 하고 나중에 진심으로 사랑하게 되면 열심히 사랑만해라ㅡㅡㅡㅡ빈아♡써니야ㅡㅡㅡㅡ,25,3,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
75,짼얼짼음,너무재밌당ㅠㅠ,15,0,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
76,잠이나자자,주말싫다ㅠㅅㅠ 나이 더 먹어도 되니까 황후데이 어여오길ㅠ,18,0,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
77,dkst****,써니찾던거 아님? 정비라고 하는거 같던데..;;?,3,0,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
78,니꼰,천우빈 오늘밤 나와 동행하겠는가?ㅋㄱㄱ,9,1,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
79,아늑한새벽,대체 순옥은 무슨 작전을 생각했길레 저런 엔딩으로 만들었냐. 신임을 얻는 대신 불륜씬을 보여줘서 얻는게 대체 뭘까? 이혁 폭주하는건 둘째치고 천씨는 기껏 암약하기 좋은 자리가서 견제받게 생겼네. 민유라도 치웠으니 장애물도 없구만.,3,17,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
80,샴페인,이 엔딩때문에 쌍화점을 봤는데요 황제 설정만 좀 다를뿐이지 자기가 아끼는 호위무사가 막상 황후 좋아하니까 충격받는게 똑같네요 ㅋㅋㅋㅋㅋㅋ,9,0,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
81,그래서,누구를 질투하는 건지는 모르겠지만^^^^ㅋㅋㅋㅋㅋㅋㅋㅋ자기가 시킨일이라 막 화낼 수도 없즘~,25,0,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
82,남친,마지막은 일부로 안은거고 이엘리야는 살아있을테고 너무재밌음ㅜㅜ,16,0,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
83,꽃보다그녀,설레네요~~ 최진혁 최진혁의 연기 최진혁아우라  천우빈 오써니 포옹씬 최고!!,24,1,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
84,feelhappy,마지막  장면  가슴설레이게  한다최진혁이기에  가능하겠지?,28,1,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
85,슬기로운딸들,댓글이 잼나서 댓글보러 옴ㅡㅡㅡㅡㅡㅋ아ㅡㅡㅡ수요일 언제 기다리냐ㅡㅡㅡㅡㅁㅊㄱ 보고싶다ㅡㅡㅡ궁금해ㅡㅡㅡㅡ근데 다른것도 궁금한것있지만 난 써니♡우빈 러브라인  이혁이 써니한테 어떻게 집착할지가 젤 궁금하네ㅡㅡㅡㅡㅋ 2019ㅡㅡㅡㅡㅋ 그러다 들마 끝나면 허무할텐데ㅡㅡㅡㅡㅡㅜ,21,0,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
86,수지,최진혁~ 다음 차례는 황제!!  최진혁 진짜 너무 멋있어!!!!!!!!   수욜이 빨리왔음 좋겠당,24,1,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
87,Robetete,잘생겼다 최진혁!  최진혁그림자도 설렌다  로맨스들어가니까 설레고 더 좋구나 우빈써니 로맨스 고고,25,1,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
88,이지혜,황제가 전 경호원과 전 소현황후 사이를 의심했던것을천우빈과 오써니를 보면서 자극하며~떠올리게하면서 ~질투 유발 하면서 자연스럽게 ~~❤️,25,0,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
89,Alice,한살 더 먹긴 싫지만 수요일이 얼른 왔으면 좋겠다.,17,0,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
90,블랙로즈,아 설레~~ 최진혁!!  멜로장인 최진혁 넘좋아 ^^ 담주부터 천우빈이랑 황후랑 알콩달콩장면 많이 나오길,22,0,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
91,Cafe 까뜨린,최진혁볼때마다 반하겠음  조각미모ㄷㄷ  장나라 끌어댕기는것도 존멋~  남녀주인공 천우빈오써니 빨리 멜로멜로진도나가요!!,26,1,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
92,남친,엔딩,12,0,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
93,Duke,최진혁 왜이리 멋지냐ㅋㅋㅋ  피지컬도 좋고 연기도 잘하고.  엔딩샷 너무 멋있다!,21,0,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
94,하리보,최진혁 엔딩때 심멎 심쿵❤❤❤❤,19,0,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
95,하리보,최진혁 천우빈이 브레인이지.  천우빈이 왕실 박살내는거 엄청 기대됨,19,0,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
96,Maltese라라,최진혁 연기대지존~~   존잘  존멋 존섹 요즘 최진혁 좋아 미쳐버리겠다!!!,17,0,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
97,누,역시 카톡개 싸패연기는 알아줘야...,6,11,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
98,카프치노천국,황제.. 사람 참 쉽게도 죽이네..몇명째냐 ㅎㅎ  황제는 나중에 자살할각임,14,0,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
99,브라이언,최진혁 멜로눈빛 개설렌다~~  잘생김뚝뚝~  최진혁입덕드라마!,22,0,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
100,oooTTgirloo,황후와 천우빈경호원 빨리 사랑하세요 포옹씬만봐도 설레네요,22,0,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
101,바로크여인,우빈이 부상거의 다 나았네..잘생김폭발이네  설렌다 우빈이~ 안아주는것도 젠틀하면서도 남자답고~ 흐.. 둘이 빨리썸끝내고 연인되는거보고싶음,21,0,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
102,breezeofliver,"황제 또 사람 죽인거냐 ㅠㅠ  황제가 우빈이 좋아해도,  스토리상 결론은 천우빈은 오써니 남자다!    우빈이 써니 안아주는거 ㅈㄴ 설렌다",18,0,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
103,무지개프로포즈,천우빈 연기잘하는거봐. 천우빈개설렘..  천우빈이 오써니랑 포옹하는거 너무 이쁘구나~  천우빈이랑 오써니랑 로맨스 빨리 더 많이 보고싶다... 달달햐다~,20,0,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
104,제시카,헐..민유라는 점찍고 돌아오겠지만 황제 살인을 너무 쉽게 생각하는거 아니냐    화만나면 그냥 죽이네  벌써 몇명째죽인거야,12,0,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
105,볼빨간이범호,저번에 황후를 니 여자로 만들어라~~ 이런 소리했잖아요 ㅎ 그래서 제 여자로 만들려고하는거라면서 넘어가겠지 ㅋㅋ,21,0,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
106,metoo,셋다 연기를 너무 잘한다.     천우빈 경호원 아무 감정없는 표정으로 연기하듯 오써니 안았다가  클로즈업될때는 약간 감정있는 표정으로 바뀌는...... 모두 연기 잘허네......,21,0,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
107,동행하는사람,맘에 안든다고 너무쉽게 사람죽인다...작가의 의식의 흐름은 어디까지  가는거냐,10,0,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
108,짱가샘,오천커플 멋있다... 근데 아직은 황제 낚시용이라... ㅋㅋ,17,1,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
109,Chloe,오써니가 왠지 빈이 따귀 때릴 것 같음,9,9,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
110,파파라치,동네오빠 화이팅!!!,15,0,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
111,나니가,폐하   강제   커밍아웃당하네   ㅋㅋㅋㅋ,9,0,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
112,anmi****,난 폐하가측은하옵니다  마마께서 사랑을,6,10,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
113,귤성애자,황제 갈수록 커엽,8,11,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
114,머야,황제 ☞ 천우빈 ☞ 써니  삼각관계 이거였냐며....,8,0,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
115,소뇽이,민유라 안죽었어요.왜냐? 민유라가 아직은 살아있어야 재밌으니까~~황후랑 황제의 러브라인에 유라가 눈돌가는거 우리 보고싶어하는거 순옥님은 잘알고계시니까요~~~,9,11,"[미친 엔딩] 신성록, 최진혁·장나라 포옹 앞 넋나간 눈빛","재생수 621,782","3,363",900,12
