,nick,contents,recomm,unrecomm,title,play,like,reple_count,episode
0,스피리아,아리공주~보고 싶어요.요거 라도  봐야겠어요^^,7,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
1,탬탬,"톤,숨쉬는 타이밍 다 존똑ㅋㅋㅋㅋㅋ어떻게 저 나이에 이런 연기가 나오지ㅋㅋㅋㅋㅋ아린이 연기천재다,,대박이야 진짜ㅋㅋㅋㅋ",13,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
2,안뇽하세요,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 연기천재,10,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
3,임혜원,숨결 하나하나 잘 맞추네..짱이다,10,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
4,아르데코뷰티솔루션,ㅋㅋㅋ 깜찍이,6,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
5,슬기로운딸들,아~신성록~~~,3,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
6,마음주치의,연기 천재,6,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
7,에밀리,100만가자,3,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
8,0520,장나라랑 오아린 진짜 엄마랑 딸 같음 ㅜㅜ 케미 무엇,12,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
9,달새,미쳐ㅋㅋㅋㅋㅋㅋㅋ,6,1,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
10,purple,진짜 억약 엑센트 음률까지 다 똑같이 따라하는게 너무 신통방통하다ㅋㅋㅋㄱ천재임,24,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
11,purple,애기 상하나 안주면서 새벽까지 데리고있고 계속 인터뷰시키고..너무 화났었음ㅜㅜ,19,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
12,주드,귀여워서 쓰러진다 ㅋ,9,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
13,토트넘 핫스퍼,연기 천재,10,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
14,로제니,이드라마에는 아리 없으면 안된다 ㅋㅋ 초반보다 중후반 부로 갈수록 더 아리가 감초역할을 잘하는듯,22,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
15,용용용,차 말도안돼 고작 이 엿장수 그림 하나가 내거란 말이에용? ㅋㅋㅋㅋㅋㅋㅋ,24,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
16,쨩구,"아 이거 드문드문 생각남ㅋㅋ 나예요, 나! 난 이 부분이 제일 웃겨ㅋㅋ",16,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
17,Yu Jin,아리공주 개귀여웤ㅋㅋㅋㅋ,6,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
18,Yu Jin,성대모샄ㅋㅋㅋ,7,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
19,아리랑황후랑,이때루 돌아가줘~~ 아리랑황후랑,7,1,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
20,스피리아,아리공주~보고 싶어요.요거 라도  봐야겠어요^^,7,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
21,탬탬,"톤,숨쉬는 타이밍 다 존똑ㅋㅋㅋㅋㅋ어떻게 저 나이에 이런 연기가 나오지ㅋㅋㅋㅋㅋ아린이 연기천재다,,대박이야 진짜ㅋㅋㅋㅋ",13,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
22,안뇽하세요,ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 연기천재,10,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
23,임혜원,숨결 하나하나 잘 맞추네..짱이다,10,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
24,아르데코뷰티솔루션,ㅋㅋㅋ 깜찍이,6,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
25,슬기로운딸들,아~신성록~~~,3,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
26,마음주치의,연기 천재,6,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
27,에밀리,100만가자,3,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
28,0520,장나라랑 오아린 진짜 엄마랑 딸 같음 ㅜㅜ 케미 무엇,12,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
29,달새,미쳐ㅋㅋㅋㅋㅋㅋㅋ,6,1,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
30,purple,진짜 억약 엑센트 음률까지 다 똑같이 따라하는게 너무 신통방통하다ㅋㅋㅋㄱ천재임,24,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
31,purple,애기 상하나 안주면서 새벽까지 데리고있고 계속 인터뷰시키고..너무 화났었음ㅜㅜ,19,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
32,주드,귀여워서 쓰러진다 ㅋ,9,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
33,토트넘 핫스퍼,연기 천재,10,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
34,로제니,이드라마에는 아리 없으면 안된다 ㅋㅋ 초반보다 중후반 부로 갈수록 더 아리가 감초역할을 잘하는듯,22,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
35,용용용,차 말도안돼 고작 이 엿장수 그림 하나가 내거란 말이에용? ㅋㅋㅋㅋㅋㅋㅋ,24,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
36,쨩구,"아 이거 드문드문 생각남ㅋㅋ 나예요, 나! 난 이 부분이 제일 웃겨ㅋㅋ",16,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
37,Yu Jin,아리공주 개귀여웤ㅋㅋㅋㅋ,6,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
38,Yu Jin,성대모샄ㅋㅋㅋ,7,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
39,아리랑황후랑,이때루 돌아가줘~~ 아리랑황후랑,7,1,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
40,유딘이,나에요 나! ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,9,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
41,뽀쏘씨 아부지,"이때까지만해도, 사이 좋았는데..........ㅜ",8,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
42,백땡글이,대사 정확하게 빨리 완전 잘해!!,10,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
43,유딘이,나 이거 몇번째 돌려보냐..,15,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
44,yeii****,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 미치겠네,12,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
45,yeii****,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ아 싱크로율쩌네,17,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
46,소금팍팍설탕살짝,01:37 -앤트맨,6,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
47,momo,어린애가 저 긴대사를 다외우다니... 대단하다 진짜 연기 표정.말투 모든게 완벽함,37,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
48,센스,너무 기여워 연기 너무 잘해,12,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
49,JooAn,태후 빙의 쩡 귀여웤ㅋㅋㅋ!!! (태후마마 말투 : feat.아리공주 Ver.),10,1,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
50,다사랑마음,아리야 앞으로 대성할듯~연기 귀재~^^,15,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
51,뚱이,진짜 넘 귀여워서 엄마미소☺️☺️☺️,10,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
52,8674****,몬났으니 연기라도 잘허야안긋나???얼굴이야  칼한번 대면 되는것이구??,1,59,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
53,lyj9****,귀..귀여워!!,12,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
54,즐건편지,넘 웃겼음,9,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
55,azir****,하... 또 봤어 또.. 황후 더빙하는 아리공주~ 완전 중독~,24,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
56,솔비알,아리공주 연기하는 아역배우는 못되게 행동하는 연기를 잘하는 것 같더군요. 그냥 상대 비위맞춰주느라 착한 듯한 평범한 연기는 다소 어색한 면도 있었는데(대사 뒤끝이 좀 멋적은 듯한) 소위 갑질하는 분노유발 연기는 너무도 잘해서 놀랐습니다. 좀 더 크면 양면성을 가진 역할로 손꼽히는 배우가 되지 않을까 싶네요 ㅎㅎ,17,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
57,슬기로운딸들,이거 촬영할때 어찌 했을지 궁금하네ㅡ메이킹좀 풀어 주시지ㅡ먼저도 얘기했지만 조회수 대박ㅡㅡㅎㅎㅎ 엿장수그림ㅡㅡ,17,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
58,못난이,완젼 귀엽고 잘했어요 아리공주^^똑똑해 ~♡,8,0,신은경 완벽 빙의한 ‘오아린 더빙 연기’,"재생수 818,214","7,640",789,19
