,nick,contents,recomm,unrecomm,title,play,like,reple_count,episode
21,행복통닭,민유라가 감옥에 갇혀있으니 궁하녀들도 민유라 소행이라고 불어버리네 ㅎㅎ 역시 사람은 자기가 어느편에서야 안전한지 머리가 돌아가야 살지,5,0,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
22,Lolo,이엘리야 님 울먹거리는 연기 잘하네요. 영상 초반부 연기 너무 자연스러워서 놀랐어요.,3,0,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
23,doro****,캬 사이다,8,0,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
24,웅이,딕션 워후 귀에쏙쏙박히네,9,0,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
25,미니 엘감,이장면 진심 사이다ㅠㅠ,10,0,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
26,커피앤도넛,시청률더올라서 장나라대상가자!!!!!!!!!,12,0,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
27,먼치킨,뭔 감옥이 아직 조선시대야 ㅋㅋㅋㅋ게다가 창살틈이 사람 그냥 빠져 나가겠다 ㅋㅋㅋ,11,3,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
28,봄 봄 봄,장나라 악역도 잘할듯...,12,0,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
29,SSSSS,흑화하자,9,0,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
30,듀라라,장나라 발성이 좋으니까 속시원하네....ㅋ ㅑ,22,0,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
31,이은진,써니야계속복수하자ㅠㅠ,12,0,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
32,수연님,장나라 써니 화이팅민유라 ㅁㅊ,11,0,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
33,수연님,민유라~뒤져쓰,10,0,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
34,유진초이,요때까지는 딱 좋았는데 ..통쾌할려는 찰라에 ㅠㅠ 뜨악,8,0,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
35,둘혀니맘,더 사이다 부탁해요,13,0,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
36,쥬스쥬키,잠깐이었지만 사이다였어요,17,0,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
37,늘쟝,참 보면서 느끼는건데 감옥 그 네모사이로 충분히 나올 수 있을 것 같은데..,26,0,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
38,신나봉,그와중에 장나라 너무 애기같당.. ㅠㅠㅠㅠ귀여워...,24,1,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
39,헤헤,캬....연기쩐다,21,0,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
40,더치스,완전 대상감,27,0,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
41,Nna,황후 너무 불쌍하고 슬퍼... 황태자도 진짜 싫고,27,1,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
42,카이트,연기대박..악역도 소화시킴..너무잘하잖아,26,1,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
43,sang****,장나라 연기 진짜 잘한다.. 딕션 봐..,48,0,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
44,진저쿠키,써니 흑화 가즈아아,28,1,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
45,TOTO,이 드라마의 진짜 보스는 신은경일텐데..아직 등판도 안했다는 것이 함정...이 드라마는 황실엎어버리는 드라마라서 장나라가 신은경하고 안 싸울 수 없음..,43,0,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
46,ROLYROLY,흑화2단계는 얼마나 더 후덜덜하다는거지 ㄷㄷ,38,0,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
47,roya****,이엘리아 비호감 악역을해도 호감이있는데 얘는 걍 재수,14,1,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
48,알토랑,근데 왜 장나라만 유독 화면이 하예요? 부자연스러워요,3,31,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
49,나야나 잎흔이,황제도  당했으면,19,0,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
50,나야나 잎흔이,장난치나 이정도는 약하다~!!!!흑화 축에도 못들지ㅠ착한사람이 화나면 더 무섭다는걸 보여줘야지,24,0,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
51,하리오,써니야 더 흑화해줘 ㅠㅠ흑화해서  황실 다 뿌셔,28,0,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
52,머랑둥이,ㅈㄴ재밌겠다 시험만끝나봐라ㅜㅜ,14,0,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
53,사뿐사뿐,머지  무슨드라마지   ㅋㅋ,14,0,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
54,미누,저 못된년 진짜감옥에서 썩을날이 멀지 않았다,10,0,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
55,됴는사랑입니다,"완전 사이다 100병 투척!!!♥ 흑화 1단계 진행한 황후마마, 응원합니다 ㅋㅋㅋㅋㅋ♥",20,0,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
56,Baby,장나라 존멋이다 왘ㅋㅋㅋㅋㅋㅋㅋ,28,0,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
57,라라랜드,멋있다,21,0,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
58,북조선민주주의,에휴 감옥가두면 세금으로 먹여살려야 된다 그냥 엉덩이 피멍들도록 곤장때리고 집에 보내자,19,0,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
59,라라랜드,연기 정말 잘해요 나라씨♡ 써니 이때 개사이다,30,0,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
60,dlawlals,드라마는 재밌는데 21세기에 저렇게 무릎꿇고 비는 장면은 없앴으면 좋겠다..,4,17,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
61,오써니오헬로,오늘 본방못보고 여기부터 왔는대 어휴 좀 살것같은데 나중에 또 고구마쌈나보네 ㅋㅋㅋ,17,0,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
62,깜장냥이,써니 황후님 힘냅시다!,22,0,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
63,Healthy,나라짱 멋있어♡♡♡,24,2,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
64,맥루한 선생,와씨 장나라 저런연기도 잘하네 몰랐다 완전 러블리하게생겨서 러블리한연기만 잘할줄알았는데,53,1,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
65,후하하,고고하고 단호하고 개념찬 흑화 써니 멋짐,38,1,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
66,제팬짱,좋았어! 1단계 흑화 완료~ 아내의 유혹 장서희처럼 구은재로 태어나는거야!! 민유라. 넌 황실수석 해임 될거고 감옥안에 늙어서 평생 죽은 듯이 살게 해줄터이니 그리 알라,22,1,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
67,뭐하징,연기 개잘해 ㄷㄷ,34,1,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
68,연,흑화 10단계까지 가자!!!!!!!!!!!,29,1,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
69,러빙유,존잼존잼존잼 써니 흑화2단계 가즈아!!,24,1,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
70,햇살사랑,착한사람이 한번 돌면 무섭지 ㄷ.....ㄷ 카리스마 봐라,40,1,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
71,인생뭐있다,써니 연기 소오오오오오름!! 근데 민유라 철컹철컹 했는데 황제가 빼줫어ㅜ,33,2,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
72,mkch****,써니야 구은재만크만 해도 진짜 통쾌하겠당!!,21,1,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
73,ROLYROLY,이때속이다시원하더라!!!표정쩔고연기쩔고 하....,32,1,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
74,ROLYROLY,써니 흑화길만걷자,23,0,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
75,러빙유,흑화 단계 진행되면 더 재밌어지겠네 와 연기 대박이었어ㅜㅜ,28,1,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
76,러빙유,장나라연기진짜존잘이네,31,1,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
77,TOTO,장나라가 왜 이 드라마하는지 알겠네요ㅋㅋ흑화하는 장나라도 재밌네요ㅋㅋ,32,1,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
78,ckrgkrp,흑화몇단계까지있나요???? ㅋㅋㅋㅋ,32,1,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
79,ckrgkrp,제목센스ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,19,1,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
80,klov****,완전 속시원했어요,22,1,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
81,오드리햇반,써니야 다 부수자,26,2,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
82,HID,OOO 사이다. 거기서 시멘트 때려부었어야지!!!!,17,1,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
83,하늘에서내리는웅앵웅,뭐지...저 조선시대 감옥같은 곳은...,16,1,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
84,Christina,초반에 오써니가 너무 초긍정적이라 금사월 강하리 능가하는 빠가가 될까봐 걱정했는데 오히려 구은재보다 더 과감하고 교묘한 능력을 발휘해서 진심 통쾌하다,379,2,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
85,써니,이런게 간지라는건가...,28,0,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
86,sh,속시원했는데 황제 읍읍,20,0,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
87,지야니,1단계.. 그쵸 더 강력해지는 거죠???! 오늘 엔딩 넘 충격이었지만 일단 내일도 봅니다ㅠㅡㅠ,463,2,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
88,강냉이,흑화하자 써니야.. 황실 다 뿌셔,743,8,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
89,jh,뺨때기 한대라도 시원하게 갈기고 감옥에 쳐 넣지...,280,3,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
90,Hhggvvvvb,아..... 그다음이 ㅠㅜㅜ,179,1,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
91,스폰지밥,참 얄밉지만 이엘리야 라는 배우이름을 각인시키기에는이 드라마가 정말 흡입력이 있네요,795,25,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
92,하영,이때 ㅈㄴ 좋아었는데,219,3,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
93,Masterpiece,ㅋㅋㅋㅋㅋㅋㅋㅋ관리자님 네이밍 센스 뭐여 '흑화 1단계',584,9,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
94,에디,오써니 ❤️흑화길만걸어❤️,397,4,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
95,김민정,이제 이 장면만 내일까지 봐야지 마지막 난 안본거야..,281,2,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
96,ehxhfl,으악 이 때 사이다였는데 또 고구마폭탄...,820,14,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
97,은쨩,아니 이렇게 속시원했는데 마지막 진짜 무엇...,344,4,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
98,스폰지밥,흑화를 해도 너무 착해보여 ㅠㅠ,289,10,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
99,정소진,오 사이다❤️❤️❤️앞으로 흑화길걷자ㅠㅜㅜ,1268,8,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
100,수빈,이때가 유일한 사이다..,1097,6,"“널 해임하겠다” 장나라, 이엘리야 감옥에 감금 ‘흑화 1단계’","재생수 206,056","1,161",88,7
101,핑크,나두 천우빈 대장님이 만드신 라면 먹고싶다. 음료는 사이다로.ㅋㅋ,1,0,"최진혁, 괴로운 장나라 위한 따뜻한 위로 ‘라면＋소주’","재생수 91,610",521,52,7
102,yusi****,,2,0,"최진혁, 괴로운 장나라 위한 따뜻한 위로 ‘라면＋소주’","재생수 91,610",521,52,7
103,yeii****,그 와중에 라면 맛있어보인다,7,1,"최진혁, 괴로운 장나라 위한 따뜻한 위로 ‘라면＋소주’","재생수 91,610",521,52,7
104,꼬미맘,나왕식이구나..ㅋ 너무 멋졍♥♥,6,0,"최진혁, 괴로운 장나라 위한 따뜻한 위로 ‘라면＋소주’","재생수 91,610",521,52,7
105,iorenfp,저 쪽지 위험해보인ㄷ,3,1,"최진혁, 괴로운 장나라 위한 따뜻한 위로 ‘라면＋소주’","재생수 91,610",521,52,7
106,hera****,와 1:33 초뭐냐? 진짜 깜놀,6,0,"최진혁, 괴로운 장나라 위한 따뜻한 위로 ‘라면＋소주’","재생수 91,610",521,52,7
107,이은진,왕식씨멋있네요,6,0,"최진혁, 괴로운 장나라 위한 따뜻한 위로 ‘라면＋소주’","재생수 91,610",521,52,7
108,수연님,장나라 최진혁 캐미,7,0,"최진혁, 괴로운 장나라 위한 따뜻한 위로 ‘라면＋소주’","재생수 91,610",521,52,7
109,예술,근데 무슨 황후가 청소기를 ㅎㅎㅎㅎㅎ,7,1,"최진혁, 괴로운 장나라 위한 따뜻한 위로 ‘라면＋소주’","재생수 91,610",521,52,7
110,김선유,천우빈 닮아서 천우빈이라는 건가요?,6,1,"최진혁, 괴로운 장나라 위한 따뜻한 위로 ‘라면＋소주’","재생수 91,610",521,52,7
111,금수운 발복 감사,은근 섬세함.,7,0,"최진혁, 괴로운 장나라 위한 따뜻한 위로 ‘라면＋소주’","재생수 91,610",521,52,7
112,마리로제,사람 위로좀 할줄아는 왕식씨 당신은 대체..,13,0,"최진혁, 괴로운 장나라 위한 따뜻한 위로 ‘라면＋소주’","재생수 91,610",521,52,7
113,beautiful life,이 와중에도 최진혁은 너무 사랑스럽다. 게다가 왜 이리 잘생겼누,13,0,"최진혁, 괴로운 장나라 위한 따뜻한 위로 ‘라면＋소주’","재생수 91,610",521,52,7
114,커피코피뿜뿜,라면에 소주ㅋㅋ,14,0,"최진혁, 괴로운 장나라 위한 따뜻한 위로 ‘라면＋소주’","재생수 91,610",521,52,7
115,됴는사랑입니다,하... 이건 대체 뭐냐고오!! ㅠㅠㅠㅠ,11,0,"최진혁, 괴로운 장나라 위한 따뜻한 위로 ‘라면＋소주’","재생수 91,610",521,52,7
116,silv****,최배우님 완전 멋져,11,0,"최진혁, 괴로운 장나라 위한 따뜻한 위로 ‘라면＋소주’","재생수 91,610",521,52,7
117,안주,라면 ㅋㅋ,11,0,"최진혁, 괴로운 장나라 위한 따뜻한 위로 ‘라면＋소주’","재생수 91,610",521,52,7
118,Rose,나왕식 그러면 안돼 ㅡㅡ,12,1,"최진혁, 괴로운 장나라 위한 따뜻한 위로 ‘라면＋소주’","재생수 91,610",521,52,7
119,눈구름,천우빈 평상시 묵직한 매력으로 중심을 잡더니 마마한테 라면에 쏘주 귀여운 매력까지 ㅋㅋㅋ 싫어할수가 없다 ㅎㅎ,26,0,"최진혁, 괴로운 장나라 위한 따뜻한 위로 ‘라면＋소주’","재생수 91,610",521,52,7
120,Angel heart,최진혁 보려고 보는데 그동안 팬들 그렇게 힘들게 했음 이젠 낚시질  그만좀 하세요!!!  오늘 진짜 화난다!!!,20,1,"최진혁, 괴로운 장나라 위한 따뜻한 위로 ‘라면＋소주’","재생수 91,610",521,52,7
121,핑크,나두 천우빈 대장님이 만드신 라면 먹고싶다. 음료는 사이다로.ㅋㅋ,1,0,"최진혁, 괴로운 장나라 위한 따뜻한 위로 ‘라면＋소주’","재생수 91,610",521,52,7
122,yusi****,,2,0,"최진혁, 괴로운 장나라 위한 따뜻한 위로 ‘라면＋소주’","재생수 91,610",521,52,7
123,yeii****,그 와중에 라면 맛있어보인다,7,1,"최진혁, 괴로운 장나라 위한 따뜻한 위로 ‘라면＋소주’","재생수 91,610",521,52,7
124,꼬미맘,나왕식이구나..ㅋ 너무 멋졍♥♥,6,0,"최진혁, 괴로운 장나라 위한 따뜻한 위로 ‘라면＋소주’","재생수 91,610",521,52,7
125,iorenfp,저 쪽지 위험해보인ㄷ,3,1,"최진혁, 괴로운 장나라 위한 따뜻한 위로 ‘라면＋소주’","재생수 91,610",521,52,7
126,hera****,와 1:33 초뭐냐? 진짜 깜놀,6,0,"최진혁, 괴로운 장나라 위한 따뜻한 위로 ‘라면＋소주’","재생수 91,610",521,52,7
127,이은진,왕식씨멋있네요,6,0,"최진혁, 괴로운 장나라 위한 따뜻한 위로 ‘라면＋소주’","재생수 91,610",521,52,7
128,수연님,장나라 최진혁 캐미,7,0,"최진혁, 괴로운 장나라 위한 따뜻한 위로 ‘라면＋소주’","재생수 91,610",521,52,7
129,예술,근데 무슨 황후가 청소기를 ㅎㅎㅎㅎㅎ,7,1,"최진혁, 괴로운 장나라 위한 따뜻한 위로 ‘라면＋소주’","재생수 91,610",521,52,7
130,김선유,천우빈 닮아서 천우빈이라는 건가요?,6,1,"최진혁, 괴로운 장나라 위한 따뜻한 위로 ‘라면＋소주’","재생수 91,610",521,52,7
131,금수운 발복 감사,은근 섬세함.,7,0,"최진혁, 괴로운 장나라 위한 따뜻한 위로 ‘라면＋소주’","재생수 91,610",521,52,7
132,마리로제,사람 위로좀 할줄아는 왕식씨 당신은 대체..,13,0,"최진혁, 괴로운 장나라 위한 따뜻한 위로 ‘라면＋소주’","재생수 91,610",521,52,7
133,beautiful life,이 와중에도 최진혁은 너무 사랑스럽다. 게다가 왜 이리 잘생겼누,13,0,"최진혁, 괴로운 장나라 위한 따뜻한 위로 ‘라면＋소주’","재생수 91,610",521,52,7
134,커피코피뿜뿜,라면에 소주ㅋㅋ,14,0,"최진혁, 괴로운 장나라 위한 따뜻한 위로 ‘라면＋소주’","재생수 91,610",521,52,7
135,됴는사랑입니다,하... 이건 대체 뭐냐고오!! ㅠㅠㅠㅠ,11,0,"최진혁, 괴로운 장나라 위한 따뜻한 위로 ‘라면＋소주’","재생수 91,610",521,52,7
136,silv****,최배우님 완전 멋져,11,0,"최진혁, 괴로운 장나라 위한 따뜻한 위로 ‘라면＋소주’","재생수 91,610",521,52,7
137,안주,라면 ㅋㅋ,11,0,"최진혁, 괴로운 장나라 위한 따뜻한 위로 ‘라면＋소주’","재생수 91,610",521,52,7
138,Rose,나왕식 그러면 안돼 ㅡㅡ,12,1,"최진혁, 괴로운 장나라 위한 따뜻한 위로 ‘라면＋소주’","재생수 91,610",521,52,7
139,눈구름,천우빈 평상시 묵직한 매력으로 중심을 잡더니 마마한테 라면에 쏘주 귀여운 매력까지 ㅋㅋㅋ 싫어할수가 없다 ㅎㅎ,26,0,"최진혁, 괴로운 장나라 위한 따뜻한 위로 ‘라면＋소주’","재생수 91,610",521,52,7
