,nick,contents,recomm,unrecomm,title,play,like,reple_count,episode
10,ykr0****,페하 소리를 몇 번 하는거지?,37,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
11,별들의도시,역시 막장드라마 전문 작가는 미쳤네 수위도 높아,34,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
12,cktj****,드라마 수준하고는 이런 막장드라마 진짜 질린다. 이런 막장아님 드라마 못쓰나봐요? 진짜 수준하고는,24,6,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
13,마힐,아니 ㅅㅋㅋㅋㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅌㅋㅋㅋㅋㅋ옷ㅌㅌㅋㅋㅋㅋㅋ거품목 ㅡㅌㅇㅋㅋㅇ굨ㅌㅋㅋㅋㅋ,21,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
14,도도미인,미친거아니냐..이런걸 내보내다니,21,1,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
15,깅,솔직히 왕이 가지고 노는거지.. 진심으로 사랑하면 저러겎냐..,38,3,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
16,지은,이래서 tvn이랑 jtbc에서 밀려났구나... 너무 야하고 너무 오글거림에 연기도 조금 부자연스럽고... 옛날 공중파였음 이런거 못했을텐데... 이젠 시청률도 안나오고 그러니 이젠 아무장르 막하는구나...,61,3,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
17,dran****,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ미1친,21,2,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
18,축구가짱이지,나만 이어폰 다들리나요??,7,1,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
19,김규린,SBS 맞죠?,22,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
20,rosi****,ㅅㅂ옷입고 목욕탕 들어가는거 ㅈㄴ웃기넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ저거 명품일 텐데ㅋㅋㅋㅋㅋㅋㅋㅋ,5,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
21,핑크에메랄드,왠지 선황제가 바람은 못폈을거 같다는 생각이 든다 태후가 황후로 있는한 감히 생각도 못했을듯,2,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
22,서지안,ㅋㅋㅋㅋㅋㅋㅋㅋ,0,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
23,경,ㅏ,0,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
24,홍홍,이게 나라냐? 방송에서 이딴수위가 나오고 지랄이야 진짜 개좃헬조선 시발,3,5,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
25,앵그리햄,이엘리야님 진짜 예쁘다,8,1,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
26,doloing,오늘은 이거다,2,2,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
27,강민주,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ에쓰엠드립봐 ㅋ,6,1,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
28,추워죽겠네,15세인데 저정도는 나와줘야지ㅋㅋ 댓글보고 졸라야한줄알았더니만 미드15세보다 못하네 청소년이야기도 아니고 나이든 성인들 이야긴데 저런거 안나오는게 이상한거아님?그냥 드라마19붙히고 방송해줘라 제발,26,5,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
29,그리,토나와,4,6,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
30,ykr0****,페하 소리를 몇 번 하는거지?,37,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
31,별들의도시,역시 막장드라마 전문 작가는 미쳤네 수위도 높아,34,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
32,cktj****,드라마 수준하고는 이런 막장드라마 진짜 질린다. 이런 막장아님 드라마 못쓰나봐요? 진짜 수준하고는,24,6,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
33,마힐,아니 ㅅㅋㅋㅋㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅌㅌㅋㅋㅋㅋㅋ옷ㅌㅌㅋㅋㅋㅋㅋ거품목 ㅡㅌㅇㅋㅋㅇ굨ㅌㅋㅋㅋㅋ,21,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
34,도도미인,미친거아니냐..이런걸 내보내다니,21,1,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
35,깅,솔직히 왕이 가지고 노는거지.. 진심으로 사랑하면 저러겎냐..,38,3,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
36,지은,이래서 tvn이랑 jtbc에서 밀려났구나... 너무 야하고 너무 오글거림에 연기도 조금 부자연스럽고... 옛날 공중파였음 이런거 못했을텐데... 이젠 시청률도 안나오고 그러니 이젠 아무장르 막하는구나...,61,3,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
37,dran****,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ미1친,21,2,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
38,축구가짱이지,나만 이어폰 다들리나요??,7,1,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
39,김규린,SBS 맞죠?,22,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
40,Nate Park,신은경의 사생활 땜에 거북하긴 함... 초반에 너무 야함... 그래서 채널 돌렸음.,26,5,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
41,jin,신은경이가 연기는 잘해~~,37,2,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
42,탕인,이거보고 검색했는데 신성록이 남주가 아니라 놀랬음,60,2,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
43,기므지웜,1화를 안봐서 그런데 뭔 드라마에요..? 현대극 같은데 말하는거는 사극같고 뭐지 뭘 만든거지 이런 장면은 왜 있는거지..,32,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
44,rkdd****,쓰레기드라마 좀 내보내지마라애들이 뭐보고 배우냐.,50,6,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
45,stella,이엘리야 법원 서기관할때 진짜 좋앗는데,93,1,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
46,인영,저 엄마역 배우는 장보리때도 저렇게 딸한테 버림받더니ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,36,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
47,dlawlals,미친ㅋㅋㅋ목욕탕 심했닼ㅋㅋㅋㅋㅋㅋㅋ,34,2,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
48,새얀,볼때마다 이태임 생각나네,87,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
49,love****,개꿀잼ㅋㅋㅋㅋㅋ스트레스풀린닼ㅋㅋ,18,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
50,Nna,이엘리야가 어머니 죽임..ㅠ 아무리 그래도 엄마를 ...ㅠ,24,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
51,htm9****,아뭔데 왜영상지움,24,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
52,플로우,앞 영상이랑 같은데..?,40,1,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
53,0511,이거보고 채널 돌림,13,3,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
54,에밀리,언니가 살아있다 작가라 이렇구나 무섭,20,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
55,Y,엄마랑 같이 봤는데 진짜 민망해 죽을 뻔;,25,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
56,푸른하늘,연기력 좋은 배우들 섭외해두곤 왜..이런 드라마를,22,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
57,사랑합시다,그래서 신음은 몇초죠,12,2,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
58,사랑합시다,이엘리야 사랑♡,7,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
59,사랑합시다,아 이엘 ㅈㄴ 이쁘다,19,1,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
60,은봉희,왜 영상 바꼈지..,49,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
61,knk8****,엘리야 넘나 섹시하네,24,3,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
62,홍홍,뭐야~앞영상16과 똑같은 영상이잖아! 낚였다,60,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
63,소보루빵,미스함무라비에서 속기사역할 나올때 좋앗는데ㅠ,40,1,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
64,키위베리,공중파 클라스.,15,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
65,좋아,존잼 ㅋㅋ,9,1,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
66,hhsv****,신은경?애는보나??,10,3,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
67,통통마미,아들 빨리 자라고 막 소리 질렀음 ㅜㅜ 선정적이라,16,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
68,leki****,헐 방통위 뭐하냐 일 안하냐,9,5,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
69,kimbo0808,최진혁오직최배우보기위해기다립니다~~~!!!ㅎㅎㅎ;;;,11,5,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
70,사랑행복,정녕 이드라마가 재미나나?,13,2,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
71,rkfk****,신은경을 쓰네 미친 공중파 저러니 처 욕먹지,13,2,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
72,rkfk****,신은경 차암나 4년동안 27억쓴년 나오네,15,2,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
73,김수현,삼촌이랑 보다가 저게 15세맞냐고 몇번이나 질문받았다. 무슨 드라마가 .. 거기다 머리에 총맞고 물에 빠졌는데 완벽해져서 나타남? 목조르다가 책임질여자라니 진짜 별..ㅡㅡ,22,3,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
74,zosh****,허글 공중파에서 이런걸? 시청률에 다 내놓는구나 아예 나체로 뒹굴지 그러셨나? 한심허다,8,3,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
75,babyblue79,제목이랑 영상이랑 관련성이 1도 없는데??,36,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
76,해피루,어디가?,4,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
77,Anwer,엥 다른거 나오는디요,35,1,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
78,seoc****,난 왜 안보이지,27,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
79,하늘을달리는말,짤린듯?,29,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
80,몸자,여기 관리자 채널 관리 잘 좀 해주세요...,8,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
81,서진,뭐야 저만 전영상이랑 똑같이 보여요?,30,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
82,세똥이,아직도 전영상 보이는거 저만 그런가요?,32,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
83,gree****,욕하면서도 다들 보는ㅋㅋㅋ 졸잼.,13,3,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
84,ChoiAhIn,민망했다,6,1,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
85,김동령,저는딴장면보이는대여,53,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
86,kiki****,앗 ㅁㅊ 다른영상이잖어 훼이크 지리네 이런,37,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
87,fyvb,욕밖에 안나온다 아 ㅅㅂ 우리들을 얼마나 우습게 보면 아 열받아 작가 연출진 진짜 어후 아아아,5,3,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
88,down****,와 저런 폐륜적인 신은경을 쓰는 작가와 피디는 몰까?,1,2,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
89,Minjung12,아니 왜 뒤에 부분이 잘린거죠? ㅜㅜ,7,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
90,꽃현,엥 왜 전꺼하고 같은게 나오지,25,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
91,wjdg****,저만 전 영상이랑 같은게 나오나요,39,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
92,juingong,군산 지역 앞바다에 유전이 있다고합니다! 유전개발하여 군산경제 살려요 청원중입니다. 한표 부탁드려요! 한번의 관심과 한표가 국가발전에도 큰 도움됩니다. 청와대 청원 링크입니다.https://www1.president.go.kr/petitions/440015,1,1,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
93,깅,음.... 보면서 그리 기분좋진 않음.. 흑흑 ㅠㅠ,1,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
94,정지수,분위기는 참 좋은데 신성록도 좋은데 스토리가 무슨 갑자기 너무하잖아,4,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
95,뚜던이,개웃긴데ㅋㅋㅋㅋㅋ,1,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
96,아리하,2018년 드라마라니...구리다,8,3,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
97,노적봉도사,신은경 나오네 헐,1,1,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
98,진이,주동민은 꼭 저런 선정적인 장면을 넣더라........ ㅁㅊ 별로 필요하지도 않은 장면 같고 굳이 저렇게 연출 안해도 됐을텐데 김순옥 작가가 원래 막장 드라마 쓰긴 하지만 이따위 저질 장면을 넣은건 피디 영향이 크지 우웩,14,4,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
99,최창영,가만봐도 망삘 자세히 봐도 망삘,6,5,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
100,하늘과꿈,신은경 오랜만에 나오셔서 좋아요,8,6,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
101,craz****,지금은 회사니 퇴근해서 봐야지.,4,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
102,firs****,혹시 최진혁이 살뺀 뚱땡이?,4,2,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
103,로뎀,구성도 엉성하고 스토리 전개도 진부하고 무슨 드라마가 꽁트야. 출연자도 짜증나겠다.,6,2,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
104,루꼴라,신성록 물에빠진머리스탈 엽기적이고 퇴폐적이고,3,1,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
105,마맹,젖었겠는데..,7,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
106,znek****,드라마19금인가요?,9,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
107,fati****,신은경...,3,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
108,민준아빠,흠... 어제본 장면 이군요.이엘리야씨 너무잘참던데요...전 간지러워서 못참겠던데... ㅎ좋은 연기 기대할게요,12,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
109,사과나무,신은경이 나온다고? 미쳤.네,9,4,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
110,오민환,잼없다,3,4,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
111,hhhh,"이엘리야 목빨간거봐 ,,, 개야해",10,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
112,내일해,미친 ㅋㅋ 목에 키스하는거 가까이도 잡네 ㅋㅋㅋㅋ,15,1,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
113,reachel,난 이거 재밌던디,9,2,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
114,김꼬냥,이런게 놀라운게 아니라.. 신은경 다시 드라마를 찍고 있다는게 놀라운듯...,36,3,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
115,심슨,신은경 나오자 마자 다른채널 돌려버림!!!!,10,4,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
116,프랑켄슈타인,이드라마 볼려고했는데 신은경 나오더라 그래서 안본다 ㅎㅎ 피디도 대단하네 섭외할생각을 다하고 ㅎㅎ 기획사에서 짤리지않앗나 다른기획사 들어간거?,21,2,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
117,접니다,아무리  봐도  넘  살뺐어.  해골같아,6,4,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
118,쵸,이 허언증 환자 기어나왔네?,11,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
119,존 실버,약간 철구닮은듯,3,3,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
120,jabb****,이엘리야 되게 섹시하네,18,2,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
121,하나,제목만 고급지네''내용은 허술하고포장은 명품처럼 해놓고 열어보니 똥이네막장의 품격,17,2,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
122,원할머니보살,수위좀더 쎄게 해주세요,6,12,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
123,뭐래,잘못본줄 신은경도 돈문제있지않나..어찌나오냐,9,2,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
124,jardin,개막장이네ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,12,2,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
125,마구니,자식 버린 마녀 신은경이 드라마에 또 나오네.어이없다.ㅠ,14,4,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
126,꿈엔들잊힐리야,폐하?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 뭐야 2018 궁이야?,23,4,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
127,김현숙,이런 드라마도 있어나?,2,1,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
128,헌터78공윤대니,근디 신은경은 왜나오는거에요?,7,3,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
129,제이별이,느끼한데,11,4,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
130,이종화,너무처음부터 잔인함,6,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
131,차수정,너무야해서 깜짝이야,11,1,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
132,eunmi,ㅋㅋㅋ. 드라마초반부터  막장에...어이가없네,4,2,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
133,배나경,폐하 ㅋㅋㅋ,2,2,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
134,000,연출진짜 어이없네ㅋㅋㅋㅋㅋ,8,2,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
135,wood****,신은경이 여기 왜 나오냐...,10,3,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
136,시크인생,채널 몇번을 돌렸다 자극적인 장면이 많음 그래서 안 볼려구요,4,3,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
137,브끄브끄,퇴폐적...,12,0,"신은경, 핸드폰 너머 이엘리야의 의도적 신음에 ‘분노 폭발’","재생수 474,498",842,185,1
